YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
2013,0,27095,Nick Watney,78.31,65,83,-0.37
2013,0,25345,Carl Pettersson,77.94,53,68,-0.3
2013,0,32698,Bobby Gates,77.78,28,36,-0.43
2013,0,27644,Brian Harman,77.65,66,85,-0.32
2013,0,22046,Geoff Ogilvy,77.55,38,49,-0.18
2013,0,27895,Jonas Blixt,77.42,48,62,-0.44
2013,0,33141,Keegan Bradley,77.42,48,62,-0.17
2013,0,28237,Rory McIlroy,77.42,24,31,-0.29
2013,0,37273,Derek Ernst,77.36,41,53,-0.27
2013,0,35139,Richard Lee,77.33,58,75,-0.33
2013,0,1320,Bob Estes,77.19,44,57,-0.2
2013,0,22621,Ben Curtis,76.92,40,52,-0.23
2013,0,29425,Andrew Svoboda,76.92,20,26,-0.25
2013,0,25274,Steven Bowditch,76.56,49,64,-0.33
2013,0,27408,Martin Kaymer,76.0,19,25,-0.26
2013,0,25834,Daniel Summerhays,75.76,50,66,-0.28
2013,0,25804,Bubba Watson,75.61,62,82,-0.29
2013,0,30925,Dustin Johnson,75.56,34,45,-0.29
2013,0,25818,Scott Piercy,75.56,34,45,-0.24
2013,0,28679,Fabián Gómez,75.51,37,49,-0.27
2013,0,26679,Kevin Stadler,75.38,49,65,-0.37
2013,0,19846,Brian Gay,75.23,82,109,-0.35
2013,0,8075,Jerry Kelly,75.0,60,80,-0.3
2013,0,30110,Kyle Stanley,75.0,45,60,-0.27
2013,0,23325,Vaughn Taylor,75.0,33,44,-0.39
2013,0,24138,Ian Poulter,74.51,38,51,-0.37
2013,0,34360,Patrick Reed,74.32,55,74,-0.36
2013,0,27120,Troy Matteson,74.19,46,62,-0.3
2013,0,34021,Bud Cauley,74.14,43,58,-0.42
2013,0,25562,Andres Romero,73.91,34,46,-0.26
2013,0,24227,Justin Bolli,73.58,39,53,-0.38
2013,0,32150,Michael Thompson,73.53,25,34,-0.32
2013,0,28455,Will Claxton,73.33,44,60,-0.3
2013,0,26300,Matt Jones,73.33,44,60,-0.36
2013,0,20396,Lee Westwood,73.33,33,45,-0.15
2013,0,22961,David Mathis,72.55,37,51,-0.43
2013,0,27936,Martin Laird,72.09,31,43,-0.32
2013,0,8725,Tom Gillis,72.0,54,75,-0.28
2013,0,34098,Russell Henley,71.93,41,57,-0.39
2013,0,27770,Camilo Villegas,71.19,42,59,-0.36
2013,0,25572,Graeme McDowell,71.11,32,45,-0.25
2013,0,24140,Sean O'Hair,70.59,24,34,-0.25
2013,0,29479,Scott Brown,70.0,35,50,-0.34
2013,0,28259,Sangmoon Bae,69.86,51,73,-0.22
2013,0,25444,Justin Hicks,69.01,49,71,-0.37
2013,0,10213,Dicky Pride,68.83,53,77,-0.38
2013,0,20766,Padraig Harrington,68.57,24,35,-0.08
2013,0,22792,Peter Hanson,67.74,21,31,-0.33
2013,0,32334,Charlie Beljan,67.35,33,49,-0.21
2013,0,24663,Y.E. Yang,64.71,22,34,-0.41
2013,0,33418,Shawn Stefani,62.26,33,53,-0.45
2012,0,27302,Garth Mulroy,92.31,36,39,-0.31
2012,0,10860,Justin Leonard,91.95,80,87,-0.39
2012,0,22348,Nick O'Hern,91.53,54,59,-0.31
2012,0,2206,David Toms,90.0,45,50,-0.24
2012,0,26758,David Hearn,88.89,72,81,-0.22
2012,0,23542,Tommy Biershenk,88.71,55,62,-0.33
2012,0,24507,Jason Bohn,88.71,55,62,-0.31
2012,0,35139,Richard Lee,88.37,38,43,-0.26
2012,0,26300,Matt Jones,88.24,30,34,-0.33
2012,0,25632,Jimmy Walker,88.24,60,68,-0.32
2012,0,23548,Bill Lunde,87.84,65,74,-0.23
2012,0,22913,John Rollins,87.5,70,80,-0.43
2012,0,29478,Kevin Kisner,87.3,55,63,-0.27
2012,0,1797,Rocco Mediate,87.27,48,55,-0.27
2012,0,27770,Camilo Villegas,87.14,61,70,-0.39
2012,0,29479,Scott Brown,86.84,33,38,-0.3
2012,0,21961,Charles Howell III,86.84,66,76,-0.32
2012,0,24357,K.J. Choi,86.67,39,45,-0.36
2012,0,25562,Andres Romero,86.67,26,30,-0.42
2012,0,21753,Brian Davis,86.6,84,97,-0.32
2012,0,32200,Roberto Castro,86.36,57,66,-0.3
2012,0,21407,Arjun Atwal,86.27,44,51,-0.3
2012,0,23718,Nathan Green,86.11,31,36,-0.26
2012,0,23800,Bryce Molder,85.94,55,64,-0.45
2012,0,6522,Ernie Els,85.71,60,70,-0.27
2012,0,23353,J.J. Henry,85.71,54,63,-0.26
2012,0,27330,Josh Teater,85.56,77,90,-0.39
2012,0,23638,Brendon de Jonge,85.51,59,69,-0.37
2012,0,24781,Hunter Mahan,85.25,52,61,-0.29
2012,0,10213,Dicky Pride,85.11,40,47,-0.3
2012,0,23621,Rory Sabbatini,85.07,57,67,-0.28
2012,0,28455,Will Claxton,85.0,68,80,-0.4
2012,0,24140,Sean O'Hair,85.0,68,80,-0.37
2012,0,22582,Kyle Thompson,85.0,34,40,-0.21
2012,0,25457,Alexandre Rocha,84.91,45,53,-0.29
2012,0,12510,Chad Campbell,84.85,56,66,-0.36
2012,0,20160,Charlie Wi,84.85,56,66,-0.32
2012,0,27644,Brian Harman,84.8,106,125,-0.28
2012,0,29420,Billy Horschel,84.62,44,52,-0.32
2012,0,23541,Ben Crane,84.38,54,64,-0.3
2012,0,20572,Rod Pampling,84.38,54,64,-0.41
2012,0,28500,Martin Flores,84.34,70,83,-0.24
2012,0,28475,Jeff Overton,84.21,80,95,-0.34
2012,0,26287,Roland Thatcher,84.21,32,38,-0.38
2012,0,30927,Brendon Todd,84.21,48,57,-0.44
2012,0,27933,John Merrick,84.13,53,63,-0.45
2012,0,21528,Henrik Stenson,84.0,21,25,-0.33
2012,0,1249,John Daly,83.93,47,56,-0.4
2012,0,30926,Chris Kirk,83.75,67,80,-0.36
2012,0,10885,Robert Allenby,83.72,36,43,-0.39
2012,0,20229,Stewart Cink,83.72,36,43,-0.25
2012,0,33122,Russell Knox,83.67,41,49,-0.27
2012,0,20098,Stuart Appleby,83.33,60,72,-0.33
2012,0,25686,Jason Dufner,83.33,50,60,-0.34
2012,0,12782,Tim Herron,83.33,60,72,-0.22
2012,0,8075,Jerry Kelly,83.33,55,66,-0.35
2012,0,29926,Danny Lee,83.33,55,66,-0.31
2012,0,1724,Jeff Maggert,83.33,55,66,-0.38
2012,0,6527,Steve Stricker,83.33,45,54,-0.44
2012,0,32150,Michael Thompson,83.33,50,60,-0.48
2012,0,26289,Boo Weekley,83.33,55,66,-0.2
2012,0,19846,Brian Gay,83.19,94,113,-0.41
2012,0,23320,Ryan Palmer,82.89,63,76,-0.4
2012,0,33141,Keegan Bradley,82.81,53,64,-0.32
2012,0,23204,Gary Christian,82.81,53,64,-0.34
2012,0,20848,Ángel Cabrera,82.76,24,29,-0.25
2012,0,25240,D.A. Points,82.76,48,58,-0.27
2012,0,26951,Johnson Wagner,82.72,67,81,-0.36
2012,0,23135,Tim Clark,82.61,57,69,-0.33
2012,0,29476,Kyle Reifers,82.56,71,86,-0.32
2012,0,27095,Nick Watney,82.43,61,74,-0.39
2012,0,1706,Davis Love III,82.35,42,51,-0.29
2012,0,23788,D.J. Trahan,82.35,42,51,-0.17
2012,0,6567,Vijay Singh,82.28,65,79,-0.18
2012,0,25804,Bubba Watson,82.28,65,79,-0.29
2012,0,20645,John Senden,82.22,37,45,-0.35
2012,0,20104,Ken Duke,82.14,69,84,-0.46
2012,0,20850,Daniel Chopra,82.05,32,39,-0.25
2012,0,31323,Gary Woodland,82.0,41,50,-0.32
2012,0,32334,Charlie Beljan,81.97,50,61,-0.32
2012,0,1810,Phil Mickelson,81.97,50,61,-0.34
2012,0,25834,Daniel Summerhays,81.97,50,61,-0.24
2012,0,26329,Louis Oosthuizen,81.82,36,44,-0.19
2012,0,24846,Ricky Barnes,81.67,49,60,-0.29
2012,0,24358,Robert Garrigus,81.48,44,54,-0.14
2012,0,19970,Robert Karlsson,81.4,35,43,-0.26
2012,0,22548,Patrick Sheehan,81.4,35,43,-0.17
2012,0,21350,Ryuji Imada,81.36,48,59,-0.38
2012,0,20623,Gavin Coles,81.25,39,48,-0.13
2012,0,34174,John Huh,81.25,39,48,-0.26
2012,0,23623,Bo Van Pelt,81.25,39,48,-0.38
2012,0,12716,Charley Hoffman,81.16,56,69,-0.32
2012,0,26596,Ryan Moore,81.16,56,69,-0.25
2012,0,33419,Cameron Tringale,81.16,56,69,-0.34
2012,0,27060,John Mallinger,81.13,43,53,-0.21
2012,0,20574,Mathew Goggin,80.85,38,47,-0.29
2012,0,27936,Martin Laird,80.7,46,57,-0.3
2012,0,30711,Colt Knost,80.65,50,62,-0.42
2012,0,23983,Luke Donald,80.49,33,41,-0.52
2012,0,32366,Kevin Chappell,80.3,53,66,-0.28
2012,0,31202,William McGirt,80.22,73,91,-0.37
2012,0,32102,Rickie Fowler,80.0,40,50,-0.25
2012,0,21805,Harrison Frazar,80.0,52,65,-0.31
2012,0,20766,Padraig Harrington,80.0,32,40,-0.41
2012,0,20396,Lee Westwood,80.0,20,25,-0.3
2012,0,26851,Marc Leishman,79.76,67,84,-0.4
2012,0,6036,Scott Dunlap,79.66,47,59,-0.09
2012,0,1116,Michael Bradley,79.37,50,63,-0.3
2012,0,29289,S.Y. Noh,79.37,50,63,-0.24
2012,0,26476,Chez Reavie,79.37,50,63,-0.24
2012,0,27963,Chris Stroud,79.35,73,92,-0.4
2012,0,27649,Brandt Snedeker,79.31,46,58,-0.35
2012,0,11123,Chris Couch,79.17,38,48,-0.26
2012,0,27974,Sung Kang,79.07,34,43,-0.24
2012,0,27556,Ted Potter Jr.,79.03,49,62,-0.37
2012,0,23325,Vaughn Taylor,78.87,56,71,-0.41
2012,0,34021,Bud Cauley,78.72,74,94,-0.3
2012,0,22046,Geoff Ogilvy,78.72,37,47,-0.16
2012,0,24924,Bill Haas,78.57,44,56,-0.41
2012,0,27120,Troy Matteson,78.57,55,70,-0.36
2012,0,34099,Harris English,78.38,58,74,-0.24
2012,0,30925,Dustin Johnson,78.18,43,55,-0.37
2012,0,27797,Derek Lamely,78.18,43,55,-0.33
2012,0,1766,Billy Mayfair,78.18,43,55,-0.4
2012,0,32698,Bobby Gates,78.13,50,64,-0.36
2012,0,22293,Heath Slocum,78.05,64,82,-0.36
2012,0,23409,James Driscoll,77.78,28,36,-0.39
2012,0,21731,Freddie Jacobson,77.78,42,54,-0.29
2012,0,6573,Brandt Jobe,77.78,35,45,-0.31
2012,0,24024,Zach Johnson,77.78,63,81,-0.54
2012,0,29221,Webb Simpson,77.78,35,45,-0.49
2012,0,6251,Chris DiMarco,77.61,52,67,-0.35
2012,0,24502,Adam Scott,77.5,31,40,-0.29
2012,0,22621,Ben Curtis,77.36,41,53,-0.37
2012,0,27214,Kevin Streelman,77.33,58,75,-0.19
2012,0,10809,Jim Furyk,77.14,54,70,-0.31
2012,0,6034,Marco Dawson,77.08,37,48,-0.22
2012,0,24494,Erik Compton,77.05,47,61,-0.26
2012,0,8725,Tom Gillis,77.05,47,61,-0.32
2012,0,30692,Scott Stallings,77.05,47,61,-0.38
2012,0,20691,Greg Owen,76.92,60,78,-0.32
2012,0,8793,Tiger Woods,76.92,20,26,-0.3
2012,0,1941,Tom Pernice Jr.,76.74,33,43,-0.39
2012,0,33120,Mark Anderson,76.67,46,60,-0.33
2012,0,25345,Carl Pettersson,76.67,46,60,-0.28
2012,0,29222,Billy Hurley III,76.47,65,85,-0.29
2012,0,24138,Ian Poulter,76.47,26,34,-0.15
2012,0,25892,Steve Wheatcroft,76.47,39,51,-0.23
2012,0,1320,Bob Estes,76.39,55,72,-0.29
2012,0,28089,Jason Day,76.19,32,42,-0.16
2012,0,27466,Spencer Levin,76.19,48,63,-0.42
2012,0,22405,Justin Rose,76.09,35,46,-0.43
2012,0,28307,Matt Every,76.06,54,71,-0.37
2012,0,29910,Blake Adams,75.86,66,87,-0.36
2012,0,21878,Mark Wilson,75.86,44,58,-0.32
2012,0,27436,Graham DeLaet,75.76,50,66,-0.28
2012,0,23108,Matt Kuchar,75.71,53,70,-0.43
2012,0,24663,Y.E. Yang,75.68,28,37,-0.32
2012,0,30750,Tommy Gainey,75.61,62,82,-0.44
2012,0,24925,Jonathan Byrd,75.51,37,49,-0.49
2012,0,24361,Pat Perez,75.47,40,53,-0.35
2012,0,27141,J.B. Holmes,75.26,73,97,-0.25
2012,0,20593,Greg Chalmers,75.0,57,76,-0.33
2012,0,25572,Graeme McDowell,74.42,32,43,-0.47
2012,0,25396,Kevin Na,74.42,32,43,-0.41
2012,0,6004,Stephen Ames,74.19,23,31,-0.43
2012,0,31558,J.J. Killeen,74.07,60,81,-0.33
2012,0,25818,Scott Piercy,74.07,60,81,-0.27
2012,0,12652,Cameron Beckman,73.91,51,69,-0.29
2012,0,28093,Miguel Angel Carballo,73.85,48,65,-0.25
2012,0,29518,Brendan Steele,73.53,50,68,-0.26
2012,0,28308,Troy Kelly,73.47,36,49,-0.44
2012,0,24490,George McNeill,73.21,41,56,-0.24
2012,0,24604,Hunter Haas,73.08,38,52,-0.34
2012,0,22371,Aaron Baddeley,72.88,43,59,-0.42
2012,0,30110,Kyle Stanley,72.73,40,55,-0.25
2012,0,26679,Kevin Stadler,72.13,44,61,-0.25
2012,0,30944,Jason Kokrak,72.06,49,68,-0.27
2012,0,21209,Sergio Garcia,72.0,18,25,-0.33
2012,0,28087,Kris Blanks,71.43,35,49,-0.17
2012,0,27895,Jonas Blixt,71.21,47,66,-0.32
2012,0,30852,Ryo Ishikawa,70.73,29,41,-0.24
2012,0,22378,Trevor Immelman,69.81,37,53,-0.24
2012,0,20070,Matt Bettencourt,69.09,38,55,-0.42
2012,0,27064,Jhonattan Vegas,69.09,38,55,-0.37
2012,0,24940,Edward Loar,68.97,40,58,-0.28
2012,0,23903,Stephen Gangluff,67.74,21,31,-0.43
2012,0,26331,Charl Schwartzel,67.5,27,40,-0.56
2012,0,28259,Sangmoon Bae,66.67,26,39,-0.15
2012,0,28237,Rory McIlroy,66.67,18,27,-0.44
2012,0,22961,David Mathis,66.15,43,65,-0.3
2011,0,26668,Marc Turnesa,92.5,37,40,-0.35
2011,0,10505,Shane Bertsch,91.18,62,68,-0.42
2011,0,22405,Justin Rose,90.91,50,55,-0.42
2011,0,6527,Steve Stricker,90.41,66,73,-0.5
2011,0,6004,Stephen Ames,90.38,47,52,-0.4
2011,0,22913,John Rollins,90.14,64,71,-0.25
2011,0,22293,Heath Slocum,89.41,76,85,-0.32
2011,0,24604,Hunter Haas,88.75,71,80,-0.37
2011,0,6522,Ernie Els,88.52,54,61,-0.24
2011,0,21731,Freddie Jacobson,88.52,54,61,-0.26
2011,0,1706,Davis Love III,88.37,38,43,-0.34
2011,0,25686,Jason Dufner,87.88,58,66,-0.31
2011,0,23800,Bryce Molder,87.36,76,87,-0.38
2011,0,1766,Billy Mayfair,86.79,46,53,-0.3
2011,0,10885,Robert Allenby,86.67,52,60,-0.37
2011,0,26679,Kevin Stadler,86.57,58,67,-0.19
2011,0,24507,Jason Bohn,86.52,77,89,-0.32
2011,0,24924,Bill Haas,86.08,68,79,-0.28
2011,0,23718,Nathan Green,86.0,43,50,-0.37
2011,0,25818,Scott Piercy,86.0,43,50,-0.37
2011,0,32640,Troy Merritt,85.71,42,49,-0.24
2011,0,7867,Woody Austin,85.45,47,55,-0.45
2011,0,26420,Richard Johnson,85.19,46,54,-0.37
2011,0,33413,Ben Martin,85.19,46,54,-0.48
2011,0,6643,Paul Goydos,85.05,91,107,-0.45
2011,0,23983,Luke Donald,85.0,34,40,-0.56
2011,0,1116,Michael Bradley,84.91,45,53,-0.38
2011,0,26758,David Hearn,84.42,65,77,-0.28
2011,0,20160,Charlie Wi,84.42,65,77,-0.34
2011,0,9011,David Duval,84.31,43,51,-0.21
2011,0,12510,Chad Campbell,84.27,75,89,-0.31
2011,0,24357,K.J. Choi,84.13,53,63,-0.38
2011,0,7457,Steve Flesch,84.06,58,69,-0.34
2011,0,30750,Tommy Gainey,83.78,62,74,-0.29
2011,0,30926,Chris Kirk,83.75,67,80,-0.33
2011,0,31202,William McGirt,83.75,67,80,-0.34
2011,0,24502,Adam Scott,83.72,36,43,-0.31
2011,0,21753,Brian Davis,83.33,85,102,-0.42
2011,0,29718,Anthony Kim,83.33,55,66,-0.36
2011,0,27466,Spencer Levin,83.33,85,102,-0.36
2011,0,10809,Jim Furyk,82.89,63,76,-0.21
2011,0,25804,Bubba Watson,82.89,63,76,-0.24
2011,0,19846,Brian Gay,82.71,110,133,-0.4
2011,0,6621,Joe Durant,82.67,62,75,-0.24
2011,0,25396,Kevin Na,82.46,47,57,-0.23
2011,0,27095,Nick Watney,82.43,61,74,-0.41
2011,0,24361,Pat Perez,82.35,70,85,-0.37
2011,0,27936,Martin Laird,82.26,51,62,-0.2
2011,0,28620,Aron Price,82.22,37,45,-0.35
2011,0,21350,Ryuji Imada,82.19,60,73,-0.38
2011,0,32150,Michael Thompson,82.09,55,67,-0.31
2011,0,32102,Rickie Fowler,81.97,50,61,-0.38
2011,0,30692,Scott Stallings,81.91,77,94,-0.31
2011,0,10733,Kent Jones,81.82,54,66,-0.37
2011,0,27770,Camilo Villegas,81.82,27,33,-0.52
2011,0,8537,J.P. Hayes,81.63,40,49,-0.28
2011,0,20127,Chris Riley,81.48,66,81,-0.27
2011,0,30110,Kyle Stanley,81.43,57,70,-0.42
2011,0,22348,Nick O'Hern,81.37,83,102,-0.28
2011,0,26287,Roland Thatcher,81.36,48,59,-0.27
2011,0,21878,Mark Wilson,81.16,56,69,-0.34
2011,0,10860,Justin Leonard,81.11,73,90,-0.29
2011,0,31557,Jim Herman,81.03,47,58,-0.23
2011,0,28087,Kris Blanks,80.77,63,78,-0.35
2011,0,26331,Charl Schwartzel,80.77,21,26,-0.05
2011,0,26951,Johnson Wagner,80.7,46,57,-0.28
2011,0,20593,Greg Chalmers,80.68,71,88,-0.41
2011,0,22621,Ben Curtis,80.6,54,67,-0.44
2011,0,24781,Hunter Mahan,80.56,58,72,-0.34
2011,0,25572,Graeme McDowell,80.49,33,41,-0.42
2011,0,25457,Alexandre Rocha,80.49,33,41,-0.21
2011,0,27933,John Merrick,80.39,41,51,-0.46
2011,0,23541,Ben Crane,80.33,49,61,-0.27
2011,0,26851,Marc Leishman,80.33,49,61,-0.22
2011,0,28089,Jason Day,80.0,40,50,-0.45
2011,0,22046,Geoff Ogilvy,80.0,40,50,-0.15
2011,0,24663,Y.E. Yang,80.0,16,20,-0.25
2011,0,27330,Josh Teater,79.79,75,94,-0.41
2011,0,27214,Kevin Streelman,79.76,67,84,-0.36
2011,0,20498,Briny Baird,79.63,43,54,-0.35
2011,0,8375,Paul Stankowski,79.59,39,49,-0.31
2011,0,27649,Brandt Snedeker,79.31,46,58,-0.39
2011,0,21407,Arjun Atwal,79.22,61,77,-0.34
2011,0,21961,Charles Howell III,79.22,61,77,-0.33
2011,0,20472,Alex Cejka,79.07,34,43,-0.32
2011,0,20572,Rod Pampling,79.07,34,43,-0.24
2011,0,12602,Dean Wilson,79.03,49,62,-0.45
2011,0,26596,Ryan Moore,78.95,30,38,-0.4
2011,0,24138,Ian Poulter,78.95,30,38,-0.27
2011,0,12716,Charley Hoffman,78.89,71,90,-0.44
2011,0,23108,Matt Kuchar,78.89,71,90,-0.41
2011,0,34255,Joseph Bramlett,78.85,41,52,-0.2
2011,0,29221,Webb Simpson,78.82,67,85,-0.33
2011,0,2206,David Toms,78.79,52,66,-0.44
2011,0,27120,Troy Matteson,78.75,63,80,-0.38
2011,0,28679,Fabián Gómez,78.69,48,61,-0.35
2011,0,26881,Jarrod Lyle,78.67,59,75,-0.31
2011,0,25900,Lucas Glover,78.57,33,42,-0.3
2011,0,24024,Zach Johnson,78.57,55,70,-0.35
2011,0,33911,Nate Smith,78.57,44,56,-0.41
2011,0,25345,Carl Pettersson,78.48,62,79,-0.37
2011,0,35087,Bio Kim,78.33,47,60,-0.3
2011,0,24925,Jonathan Byrd,78.13,50,64,-0.32
2011,0,20229,Stewart Cink,78.13,50,64,-0.38
2011,0,6567,Vijay Singh,78.02,71,91,-0.32
2011,0,33419,Cameron Tringale,77.92,60,77,-0.32
2011,0,25274,Steven Bowditch,77.65,66,85,-0.39
2011,0,27939,Matt McQuillan,77.55,38,49,-0.24
2011,0,26289,Boo Weekley,77.55,38,49,-0.18
2011,0,12782,Tim Herron,77.5,62,80,-0.34
2011,0,20098,Stuart Appleby,77.19,44,57,-0.39
2011,0,23353,J.J. Henry,77.19,44,57,-0.25
2011,0,1577,Lee Janzen,77.08,37,48,-0.43
2011,0,1810,Phil Mickelson,77.03,57,74,-0.37
2011,0,1313,Steve Elkington,76.92,30,39,-0.23
2011,0,25240,D.A. Points,76.92,40,52,-0.28
2011,0,8725,Tom Gillis,76.79,43,56,-0.23
2011,0,29910,Blake Adams,76.52,88,115,-0.5
2011,0,23638,Brendon de Jonge,76.47,65,85,-0.26
2011,0,23623,Bo Van Pelt,76.47,52,68,-0.31
2011,0,12652,Cameron Beckman,76.39,55,72,-0.27
2011,0,20070,Matt Bettencourt,76.39,55,72,-0.2
2011,0,24490,George McNeill,76.36,42,55,-0.29
2011,0,27963,Chris Stroud,76.25,61,80,-0.31
2011,0,24980,Scott Gutschewski,76.19,32,42,-0.06
2011,0,1948,Tim Petrovic,76.19,64,84,-0.27
2011,0,23497,Tag Ridings,76.19,48,63,-0.29
2011,0,23673,Michael Connell,76.12,51,67,-0.22
2011,0,22378,Trevor Immelman,76.0,57,75,-0.21
2011,0,23325,Vaughn Taylor,76.0,76,100,-0.34
2011,0,23409,James Driscoll,75.93,41,54,-0.34
2011,0,29420,Billy Horschel,75.93,41,54,-0.2
2011,0,8075,Jerry Kelly,75.93,41,54,-0.29
2011,0,25632,Jimmy Walker,75.76,50,66,-0.36
2011,0,31401,Zack Miller,75.68,56,74,-0.36
2011,0,6251,Chris DiMarco,75.56,68,90,-0.32
2011,0,32698,Bobby Gates,75.47,40,53,-0.2
2011,0,29720,Andres Gonzales,75.47,40,53,-0.28
2011,0,25834,Daniel Summerhays,75.47,40,53,-0.3
2011,0,21949,Joe Ogilvie,75.41,46,61,-0.33
2011,0,23621,Rory Sabbatini,75.41,46,61,-0.52
2011,0,31323,Gary Woodland,75.41,46,61,-0.33
2011,0,23548,Bill Lunde,75.29,64,85,-0.25
2011,0,27141,J.B. Holmes,75.0,57,76,-0.3
2011,0,6573,Brandt Jobe,75.0,60,80,-0.28
2011,0,22961,David Mathis,75.0,51,68,-0.35
2011,0,32876,Martin Piller,75.0,42,56,-0.24
2011,0,30946,Alex Prugh,74.75,74,99,-0.38
2011,0,1797,Rocco Mediate,74.58,44,59,-0.2
2011,0,20848,Ángel Cabrera,74.29,26,35,-0.23
2011,0,25562,Andres Romero,74.29,52,70,-0.38
2011,0,11123,Chris Couch,74.24,49,66,-0.31
2011,0,34072,Will Strickler,73.91,34,46,-0.18
2011,0,22371,Aaron Baddeley,73.58,39,53,-0.49
2011,0,24140,Sean O'Hair,73.58,39,53,-0.28
2011,0,29518,Brendan Steele,73.53,50,68,-0.52
2011,0,24358,Robert Garrigus,73.33,44,60,-0.39
2011,0,23320,Ryan Palmer,73.08,38,52,-0.32
2011,0,33141,Keegan Bradley,73.02,46,63,-0.24
2011,0,27064,Jhonattan Vegas,71.93,41,57,-0.34
2011,0,27974,Sung Kang,71.43,30,42,-0.3
2011,0,28475,Jeff Overton,71.26,62,87,-0.24
2011,0,24290,D.J. Brigman,71.05,27,38,-0.37
2011,0,26476,Chez Reavie,71.05,54,76,-0.3
2011,0,30925,Dustin Johnson,70.97,44,62,-0.32
2011,0,28486,Michael Putnam,70.21,33,47,-0.42
2011,0,20436,Garrett Willis,70.21,33,47,-0.39
2011,0,23614,Rich Beem,70.0,35,50,-0.31
2011,0,27797,Derek Lamely,69.7,46,66,-0.15
2011,0,24846,Ricky Barnes,69.35,43,62,-0.33
2011,0,19970,Robert Karlsson,69.23,27,39,-0.19
2011,0,20645,John Senden,69.23,45,65,-0.31
2011,0,21805,Harrison Frazar,69.05,29,42,-0.31
2011,0,32366,Kevin Chappell,68.85,42,61,-0.24
2011,0,31193,Jim Renner,68.42,39,57,-0.21
2011,0,26300,Matt Jones,67.8,40,59,-0.3
2011,0,25444,Justin Hicks,67.27,37,55,-0.35
2011,0,6515,Shaun Micheel,67.27,37,55,-0.27
2011,0,29478,Kevin Kisner,66.67,30,45,-0.43
2011,0,30711,Colt Knost,66.67,36,54,-0.19
2011,0,23788,D.J. Trahan,65.12,56,86,-0.27
2011,0,20766,Padraig Harrington,65.0,26,40,-0.27
2011,0,21209,Sergio Garcia,62.86,22,35,-0.32
2011,0,28158,Steve Marino,62.69,42,67,-0.4
2011,0,10585,Scott McCarron,58.33,21,36,-0.38
2011,0,20157,Retief Goosen,58.14,25,43,-0.24
2010,0,27302,Garth Mulroy,92.11,35,38,-0.46
2010,0,22046,Geoff Ogilvy,91.23,52,57,-0.38
2010,0,10885,Robert Allenby,90.91,50,55,-0.34
2010,0,21731,Freddie Jacobson,90.54,67,74,-0.24
2010,0,1941,Tom Pernice Jr.,90.38,47,52,-0.34
2010,0,20436,Garrett Willis,90.16,55,61,-0.22
2010,0,26287,Roland Thatcher,89.71,61,68,-0.3
2010,0,24507,Jason Bohn,89.55,60,67,-0.4
2010,0,20229,Stewart Cink,89.55,60,67,-0.37
2010,0,24846,Ricky Barnes,89.13,82,92,-0.41
2010,0,6595,Kevin Sutherland,88.89,64,72,-0.25
2010,0,7457,Steve Flesch,88.71,55,62,-0.29
2010,0,23108,Matt Kuchar,88.46,69,78,-0.38
2010,0,8385,Omar Uresti,88.31,68,77,-0.29
2010,0,20160,Charlie Wi,87.8,72,82,-0.39
2010,0,21209,Sergio Garcia,87.76,43,49,-0.44
2010,0,27933,John Merrick,87.76,86,98,-0.27
2010,0,1320,Bob Estes,87.14,61,70,-0.36
2010,0,24924,Bill Haas,86.76,59,68,-0.29
2010,0,27060,John Mallinger,86.57,58,67,-0.31
2010,0,23325,Vaughn Taylor,86.46,83,96,-0.29
2010,0,26289,Boo Weekley,86.46,83,96,-0.2
2010,0,20691,Greg Owen,86.3,63,73,-0.29
2010,0,20127,Chris Riley,86.3,63,73,-0.35
2010,0,25345,Carl Pettersson,86.08,68,79,-0.32
2010,0,27649,Brandt Snedeker,86.05,74,86,-0.38
2010,0,1797,Rocco Mediate,85.96,49,57,-0.22
2010,0,24357,K.J. Choi,85.92,61,71,-0.31
2010,0,24024,Zach Johnson,85.9,67,78,-0.39
2010,0,10860,Justin Leonard,85.71,66,77,-0.41
2010,0,27330,Josh Teater,85.71,102,119,-0.27
2010,0,6621,Joe Durant,85.51,59,69,-0.24
2010,0,20157,Retief Goosen,85.45,47,55,-0.4
2010,0,20645,John Senden,85.39,76,89,-0.24
2010,0,28475,Jeff Overton,85.23,75,88,-0.37
2010,0,8537,J.P. Hayes,85.14,63,74,-0.43
2010,0,12510,Chad Campbell,85.11,80,94,-0.21
2010,0,12602,Dean Wilson,85.0,34,40,-0.38
2010,0,1577,Lee Janzen,84.93,62,73,-0.4
2010,0,33419,Cameron Tringale,84.91,45,53,-0.09
2010,0,22293,Heath Slocum,84.88,73,86,-0.33
2010,0,1161,Mark Calcavecchia,84.85,28,33,-0.25
2010,0,1945,Kenny Perry,84.81,67,79,-0.27
2010,0,6514,Kevin Johnson,84.75,50,59,-0.24
2010,0,20572,Rod Pampling,84.75,50,59,-0.28
2010,0,29221,Webb Simpson,84.75,100,118,-0.4
2010,0,23135,Tim Clark,84.44,76,90,-0.38
2010,0,28620,Aron Price,84.38,54,64,-0.31
2010,0,30946,Alex Prugh,84.11,90,107,-0.27
