YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
2019,0,47990,Kyle Jones,24.47,94,23
2019,0,45609,Tyler Duncan,24.46,139,34
2019,0,37454,Whee Kim,24.44,90,22
2019,0,30911,Tommy Fleetwood,24.42,86,21
2019,0,34076,Joel Dahmen,24.39,164,40
2019,0,36799,Stephan Jaeger,24.18,91,22
2019,0,21528,Henrik Stenson,23.91,92,22
2019,0,29908,C.T. Pan,23.77,122,29
2019,0,29518,Brendan Steele,23.71,97,23
2019,0,35449,Adam Long,22.9,131,30
2019,0,39975,Michael Kim,22.78,79,18
2019,0,25804,Bubba Watson,22.47,89,20
2019,0,34363,Tyrrell Hatton,22.41,58,13
2019,0,48822,Sebastián Muñoz,21.95,123,27
2019,0,45157,Cam Davis,21.85,119,26
2019,0,49303,Anders Albertson,21.82,110,24
2019,0,10809,Jim Furyk,21.36,103,22
2019,0,35891,Cameron Smith,21.14,123,26
2019,0,31646,Emiliano Grillo,20.91,110,23
2019,0,25632,Jimmy Walker,20.59,102,21
2019,0,27141,J.B. Holmes,18.56,97,18
2019,0,20572,Rod Pampling,17.57,74,13
2019,0,33948,Byeong Hun An,16.53,121,20
2019,0,23353,J.J. Henry,14.29,77,11
2018,0,1810,Phil Mickelson,41.27,126,52
2018,0,26851,Marc Leishman,38.69,137,53
2018,0,22056,Cameron Percy,38.46,78,30
2018,0,27942,Rob Oppenheim,37.5,96,36
2018,0,46501,Ollie Schniederjans,36.99,146,54
2018,0,34466,Peter Malnati,36.96,138,51
2018,0,24781,Hunter Mahan,36.63,101,37
2018,0,32876,Martin Piller,36.45,107,39
2018,0,27958,Ryan Blaum,36.23,138,50
2018,0,28089,Jason Day,35.96,89,32
2018,0,47125,Matt Atkins,35.94,64,23
2018,0,33399,Adam Hadwin,35.94,128,46
2018,0,29420,Billy Horschel,35.86,145,52
2018,0,49964,Aaron Wise,35.86,145,52
2018,0,25240,D.A. Points,35.8,81,29
2018,0,26499,Rafa Cabrera Bello,35.71,98,35
2018,0,37454,Whee Kim,35.71,140,50
2018,0,39327,Ben Silverman,35.66,143,51
2018,0,30911,Tommy Fleetwood,35.51,107,38
2018,0,31560,Brian Stuard,35.48,186,66
2018,0,34256,Andrew Putnam,35.46,141,50
2018,0,40009,Dominic Bozzelli,35.4,113,40
2018,0,21961,Charles Howell III,35.38,130,46
2018,0,23621,Rory Sabbatini,35.0,100,35
2018,0,22405,Justin Rose,34.91,106,37
2018,0,34099,Harris English,34.88,129,45
2018,0,35421,Brandon Harkins,34.87,152,53
2018,0,23325,Vaughn Taylor,34.85,132,46
2018,0,34098,Russell Henley,34.82,112,39
2018,0,32640,Troy Merritt,34.78,138,48
2018,0,35506,Mackenzie Hughes,34.62,130,45
2018,0,32816,Satoshi Kodaira,34.62,78,27
2018,0,27644,Brian Harman,34.35,131,45
2018,0,31646,Emiliano Grillo,34.19,155,53
2018,0,34409,David Lingmerth,34.11,129,44
2018,0,29485,Brett Stegmaier,33.96,106,36
2018,0,20593,Greg Chalmers,33.93,56,19
2018,0,25686,Jason Dufner,33.72,86,29
2018,0,30944,Jason Kokrak,33.51,185,62
2018,0,31420,Anirban Lahiri,33.33,117,39
2018,0,47347,Adam Schenk,33.33,126,42
2018,0,37278,Nicholas Lindheim,33.06,124,41
2018,0,10809,Jim Furyk,32.89,76,25
2018,0,27556,Ted Potter Jr.,32.84,134,44
2018,0,23108,Matt Kuchar,32.82,131,43
2018,0,36699,Patrick Rodgers,32.41,108,35
2018,0,25834,Daniel Summerhays,32.31,65,21
2018,0,35879,Kelly Kraft,32.26,124,40
2018,0,47993,Denny McCarthy,32.26,93,30
2018,0,35461,Beau Hossler,32.16,171,55
2018,0,30925,Dustin Johnson,32.0,125,40
2018,0,8793,Tiger Woods,32.0,125,40
2018,0,34021,Bud Cauley,31.94,72,23
2018,0,27649,Brandt Snedeker,31.94,144,46
2018,0,29222,Billy Hurley III,31.87,91,29
2018,0,46435,Austin Cook,31.74,167,53
2018,0,20572,Rod Pampling,31.65,79,25
2018,0,24138,Ian Poulter,31.48,108,34
2018,0,23541,Ben Crane,31.4,86,27
2018,0,19846,Brian Gay,31.39,137,43
2018,0,32150,Michael Thompson,31.37,102,32
2018,0,27963,Chris Stroud,31.36,118,37
2018,0,35544,Andrew Yun,31.34,67,21
2018,0,26951,Johnson Wagner,31.18,93,29
2018,0,26476,Chez Reavie,31.15,122,38
2018,0,33122,Russell Knox,31.01,158,49
2018,0,25804,Bubba Watson,31.01,129,40
2018,0,29223,Sam Saunders,30.99,142,44
2018,0,36689,Brooks Koepka,30.97,113,35
2018,0,29974,Branden Grace,30.95,84,26
2018,0,36799,Stephan Jaeger,30.93,97,30
2018,0,34264,Hudson Swafford,30.93,97,30
2018,0,25892,Steve Wheatcroft,30.93,97,30
2018,0,34213,Grayson Murray,30.83,120,37
2018,0,29479,Scott Brown,30.71,140,43
2018,0,26300,Matt Jones,30.69,101,31
2018,0,24846,Ricky Barnes,30.68,88,27
2018,0,45526,Abraham Ancer,30.64,173,53
2018,0,29221,Webb Simpson,30.64,173,53
2018,0,20229,Stewart Cink,30.63,111,34
2018,0,31323,Gary Woodland,30.63,160,49
2018,0,28237,Rory McIlroy,30.61,98,30
2018,0,29908,C.T. Pan,30.5,141,43
2018,0,50526,Tom Lovelady,30.46,151,46
2018,0,25364,Paul Casey,30.43,92,28
2018,0,29268,Bronson Burgoon,30.33,122,37
2018,0,34363,Tyrrell Hatton,30.3,66,20
2018,0,39975,Michael Kim,30.3,99,30
2018,0,27141,J.B. Holmes,30.25,119,36
2018,0,35450,Patrick Cantlay,30.22,139,42
2018,0,34174,John Huh,30.19,159,48
2018,0,32102,Rickie Fowler,30.08,123,37
2018,0,28679,Fabián Gómez,30.08,133,40
2018,0,29725,Tony Finau,30.06,163,49
2018,0,24925,Jonathan Byrd,30.0,110,33
2018,0,25900,Lucas Glover,30.0,90,27
2018,0,33418,Shawn Stefani,29.91,117,35
2018,0,21528,Henrik Stenson,29.9,97,29
2018,0,28307,Matt Every,29.75,121,36
2018,0,28252,Seamus Power,29.75,121,36
2018,0,30926,Chris Kirk,29.7,202,60
2018,0,33413,Ben Martin,29.59,98,29
2018,0,24024,Zach Johnson,29.49,156,46
2018,0,23320,Ryan Palmer,29.41,102,30
2018,0,26331,Charl Schwartzel,29.33,75,22
2018,0,34046,Jordan Spieth,29.27,123,36
2018,0,47959,Bryson DeChambeau,29.25,147,43
2018,0,27974,Sung Kang,29.1,134,39
2018,0,48084,Wesley Bryan,28.85,104,30
2018,0,46970,Jon Rahm,28.85,104,30
2018,0,39997,Corey Conners,28.82,170,49
2018,0,33948,Byeong Hun An,28.78,139,40
2018,0,26596,Ryan Moore,28.77,146,42
2018,0,37189,Harold Varner III,28.77,146,42
2018,0,39324,J.J. Spaun,28.76,153,44
2018,0,22371,Aaron Baddeley,28.7,115,33
2018,0,35310,Lanto Griffin,28.7,115,33
2018,0,35545,Blayne Barber,28.57,112,32
2018,0,23353,J.J. Henry,28.57,133,38
2018,0,29461,Jamie Lovemark,28.57,140,40
2018,0,46601,Trey Mullinax,28.44,109,31
2018,0,24361,Pat Perez,28.43,102,29
2018,0,33419,Cameron Tringale,28.42,95,27
2018,0,27095,Nick Watney,28.4,169,48
2018,0,39546,Keith Mitchell,28.39,155,44
2018,0,35891,Cameron Smith,28.35,127,36
2018,0,28500,Martin Flores,28.28,145,41
2018,0,12716,Charley Hoffman,28.28,145,41
2018,0,29926,Danny Lee,28.28,145,41
2018,0,35532,Tom Hoge,28.25,177,50
2018,0,25572,Graeme McDowell,28.21,78,22
2018,0,25632,Jimmy Walker,28.18,110,31
2018,0,40026,Daniel Berger,28.1,121,34
2018,0,31416,Derek Fathauer,27.97,118,33
2018,0,24502,Adam Scott,27.97,118,33
2018,0,28775,Nate Lashley,27.78,72,20
2018,0,39328,Conrad Shindler,27.63,76,21
2018,0,25396,Kevin Na,27.61,134,37
2018,0,45609,Tyler Duncan,27.56,156,43
2018,0,47128,Richy Werenski,27.46,142,39
2018,0,29535,Brice Garnett,27.45,153,42
2018,0,30110,Kyle Stanley,27.42,124,34
2018,0,39954,Cody Gribble,27.37,95,26
2018,0,49771,J.T. Poston,27.19,114,31
2018,0,28132,Tyrone Van Aswegen,27.15,151,41
2018,0,27064,Jhonattan Vegas,27.05,122,33
2018,0,27895,Jonas Blixt,26.83,82,22
2018,0,34563,Chesson Hadley,26.77,198,53
2018,0,31202,William McGirt,26.76,142,38
2018,0,32254,Xinjun Zhang,26.73,101,27
2018,0,24140,Sean O'Hair,26.67,105,28
2018,0,30692,Scott Stallings,26.67,150,40
2018,0,47287,Ethan Tracy,26.67,90,24
2018,0,33448,Justin Thomas,26.62,139,37
2018,0,32757,Patton Kizzire,26.58,158,42
2018,0,25818,Scott Piercy,26.56,128,34
2018,0,25493,Nick Taylor,26.49,151,40
2018,0,35376,Roberto Díaz,26.47,102,27
2018,0,33204,Shane Lowry,26.47,102,27
2018,0,32839,Hideki Matsuyama,26.45,121,32
2018,0,26758,David Hearn,26.37,91,24
2018,0,24924,Bill Haas,26.27,118,31
2018,0,30978,Kiradech Aphibarnrat,26.09,69,18
2018,0,34431,Robert Streb,26.0,100,26
2018,0,33141,Keegan Bradley,25.66,152,39
2018,0,46402,Talor Gooch,25.6,125,32
2018,0,33410,Andrew Landry,25.49,153,39
2018,0,27214,Kevin Streelman,25.32,154,39
2018,0,27129,Luke List,25.16,155,39
2018,0,48081,Xander Schauffele,25.0,136,34
2018,0,19803,Ryan Armour,24.86,185,46
2018,0,32333,Kevin Tway,24.86,173,43
2018,0,37275,Sam Ryder,24.67,150,37
2018,0,34076,Joel Dahmen,24.66,146,36
2018,0,24358,Robert Garrigus,24.65,142,35
2018,0,22582,Kyle Thompson,24.29,70,17
2018,0,27349,Alex Noren,24.14,87,21
2018,0,20472,Alex Cejka,23.93,117,28
2018,0,34360,Patrick Reed,23.58,123,29
2018,0,29518,Brendan Steele,23.58,106,25
2018,0,32366,Kevin Chappell,23.36,107,25
2018,0,40058,Zac Blair,23.33,90,21
2018,0,12510,Chad Campbell,23.19,138,32
2018,0,32448,James Hahn,22.73,132,30
2018,0,37338,Zecheng Dou,22.22,63,14
2018,0,27936,Martin Laird,22.12,104,23
2018,0,29484,Peter Uihlein,21.99,141,31
2018,0,26329,Louis Oosthuizen,21.84,87,19
2018,0,25198,Francesco Molinari,21.62,111,24
2018,0,37455,Si Woo Kim,21.32,136,29
2018,0,20157,Retief Goosen,20.78,77,16
2018,0,34358,Jonathan Randolph,20.72,111,23
2018,0,29478,Kevin Kisner,18.97,116,22
2017,0,32102,Rickie Fowler,41.07,112,46
2017,0,22986,Søren Kjeldsen,39.66,58,23
2017,0,23983,Luke Donald,38.75,80,31
2017,0,25632,Jimmy Walker,38.38,99,38
2017,0,35532,Tom Hoge,38.1,84,32
2017,0,46501,Ollie Schniederjans,37.8,164,62
2017,0,37454,Whee Kim,37.61,117,44
2017,0,39975,Michael Kim,37.58,157,59
2017,0,23541,Ben Crane,37.5,120,45
2017,0,29485,Brett Stegmaier,37.5,120,45
2017,0,23108,Matt Kuchar,37.32,142,53
2017,0,6522,Ernie Els,37.29,59,22
2017,0,20229,Stewart Cink,37.24,145,54
2017,0,32150,Michael Thompson,37.14,70,26
2017,0,28089,Jason Day,37.08,89,33
2017,0,37278,Nicholas Lindheim,37.08,89,33
2017,0,25198,Francesco Molinari,37.07,116,43
2017,0,34360,Patrick Reed,36.63,172,63
2017,0,27770,Camilo Villegas,36.61,112,41
2017,0,27644,Brian Harman,36.11,180,65
2017,0,29518,Brendan Steele,35.66,129,46
2017,0,29478,Kevin Kisner,35.57,149,53
2017,0,30926,Chris Kirk,35.29,136,48
2017,0,27958,Ryan Blaum,35.03,177,62
2017,0,33399,Adam Hadwin,35.0,160,56
2017,0,46550,Brandon Hagy,35.0,140,49
2017,0,47959,Bryson DeChambeau,34.96,123,43
2017,0,34098,Russell Henley,34.73,167,58
2017,0,25686,Jason Dufner,34.68,173,60
2017,0,12716,Charley Hoffman,34.64,179,62
2017,0,48822,Sebastián Muñoz,34.33,67,23
2017,0,29720,Andres Gonzales,33.93,112,38
2017,0,25720,Chad Collins,33.9,118,40
2017,0,33448,Justin Thomas,33.83,133,45
2017,0,28500,Martin Flores,33.82,136,46
2017,0,46970,Jon Rahm,33.58,134,45
2017,0,20593,Greg Chalmers,33.33,123,41
2017,0,35506,Mackenzie Hughes,33.33,192,64
2017,0,24502,Adam Scott,33.33,84,28
2017,0,33419,Cameron Tringale,33.33,114,38
2017,0,34174,John Huh,33.12,157,52
2017,0,31560,Brian Stuard,33.08,130,43
2017,0,24361,Pat Perez,33.06,121,40
2017,0,28307,Matt Every,33.03,109,36
2017,0,24781,Hunter Mahan,33.0,100,33
2017,0,25572,Graeme McDowell,32.97,91,30
2017,0,26499,Rafa Cabrera Bello,32.93,82,27
2017,0,27129,Luke List,32.89,152,50
2017,0,24140,Sean O'Hair,32.88,146,48
2017,0,39954,Cody Gribble,32.74,113,37
2017,0,25345,Carl Pettersson,32.65,98,32
2017,0,26851,Marc Leishman,32.61,138,45
2017,0,27974,Sung Kang,32.26,155,50
2017,0,22046,Geoff Ogilvy,32.2,118,38
2017,0,22405,Justin Rose,32.2,118,38
2017,0,27963,Chris Stroud,32.18,87,28
2017,0,23800,Bryce Molder,32.11,109,35
2017,0,29289,S.Y. Noh,32.08,159,51
2017,0,25892,Steve Wheatcroft,32.05,78,25
2017,0,40009,Dominic Bozzelli,32.0,100,32
2017,0,26951,Johnson Wagner,31.93,119,38
2017,0,20104,Ken Duke,31.9,116,37
2017,0,48084,Wesley Bryan,31.76,148,47
2017,0,27095,Nick Watney,31.65,139,44
2017,0,31416,Derek Fathauer,31.58,133,42
2017,0,32757,Patton Kizzire,31.58,133,42
2017,0,33418,Shawn Stefani,31.53,111,35
2017,0,33204,Shane Lowry,31.4,86,27
2017,0,27436,Graham DeLaet,31.39,137,43
2017,0,29908,C.T. Pan,31.39,137,43
2017,0,22371,Aaron Baddeley,31.34,67,21
2017,0,33461,Morgan Hoffmann,31.29,147,46
2017,0,10809,Jim Furyk,31.11,90,28
2017,0,36689,Brooks Koepka,31.11,135,42
2017,0,25364,Paul Casey,31.08,148,46
2017,0,30110,Kyle Stanley,31.03,203,63
2017,0,23325,Vaughn Taylor,30.97,155,48
2017,0,26331,Charl Schwartzel,30.77,78,24
2017,0,25191,Gonzalo Fernandez-Castaño,30.67,75,23
2017,0,27064,Jhonattan Vegas,30.6,134,41
2017,0,23497,Tag Ridings,30.53,95,29
2017,0,46443,Brian Campbell,30.49,82,25
2017,0,34431,Robert Streb,30.49,164,50
2017,0,34213,Grayson Murray,30.46,151,46
2017,0,26300,Matt Jones,30.39,102,31
2017,0,48081,Xander Schauffele,30.38,158,48
2017,0,29479,Scott Brown,30.37,135,41
2017,0,24024,Zach Johnson,30.16,126,38
2017,0,29740,Brad Fritsch,30.12,83,25
2017,0,33413,Ben Martin,30.07,153,46
2017,0,49771,J.T. Poston,30.0,150,45
2017,0,20572,Rod Pampling,29.92,127,38
2017,0,25396,Kevin Na,29.85,134,40
2017,0,25240,D.A. Points,29.84,124,37
2017,0,34021,Bud Cauley,29.65,172,51
2017,0,21209,Sergio Garcia,29.63,108,32
2017,0,31323,Gary Woodland,29.58,142,42
2017,0,31646,Emiliano Grillo,29.49,156,46
2017,0,37189,Harold Varner III,29.34,167,49
2017,0,34409,David Lingmerth,29.31,116,34
2017,0,35545,Blayne Barber,29.27,164,48
2017,0,31557,Jim Herman,29.06,117,34
2017,0,29461,Jamie Lovemark,29.05,148,43
2017,0,28093,Miguel Angel Carballo,29.03,62,18
2017,0,32640,Troy Merritt,28.89,135,39
2017,0,22056,Cameron Percy,28.87,97,28
2017,0,27649,Brandt Snedeker,28.72,94,27
2017,0,20771,Steven Alker,28.71,101,29
2017,0,29926,Danny Lee,28.67,150,43
2017,0,19846,Brian Gay,28.57,140,40
2017,0,29420,Billy Horschel,28.47,144,41
2017,0,34046,Jordan Spieth,28.47,137,39
2017,0,30692,Scott Stallings,28.37,141,40
2017,0,25493,Nick Taylor,28.28,145,41
2017,0,28132,Tyrone Van Aswegen,28.28,145,41
2017,0,29223,Sam Saunders,28.1,121,34
2017,0,33141,Keegan Bradley,28.08,203,57
2017,0,30191,Julián Etulain,28.07,114,32
2017,0,20472,Alex Cejka,28.03,132,37
2017,0,27141,J.B. Holmes,28.0,125,35
2017,0,27936,Martin Laird,27.97,143,40
2017,0,23353,J.J. Henry,27.94,136,38
2017,0,31420,Anirban Lahiri,27.83,115,32
2017,0,35110,Brett Drewitt,27.78,72,20
2017,0,30944,Jason Kokrak,27.78,144,40
2017,0,27466,Spencer Levin,27.78,126,35
2017,0,26329,Louis Oosthuizen,27.71,83,23
2017,0,29725,Tony Finau,27.57,185,51
2017,0,28420,Ryan Brehm,27.56,127,35
2017,0,36801,Mark Hubbard,27.55,98,27
2017,0,31202,William McGirt,27.54,138,38
2017,0,25818,Scott Piercy,27.52,109,30
2017,0,47128,Richy Werenski,27.5,120,33
2017,0,34466,Peter Malnati,27.48,131,36
2017,0,40058,Zac Blair,27.4,146,40
2017,0,21961,Charles Howell III,27.27,121,33
2017,0,33122,Russell Knox,27.27,99,27
2017,0,29974,Branden Grace,27.16,81,22
2017,0,26758,David Hearn,27.14,140,38
2017,0,36699,Patrick Rodgers,27.08,96,26
2017,0,28679,Fabián Gómez,27.06,85,23
2017,0,33120,Mark Anderson,27.03,74,20
2017,0,35879,Kelly Kraft,26.96,115,31
2017,0,32839,Hideki Matsuyama,26.83,123,33
2017,0,40026,Daniel Berger,26.76,142,38
2017,0,39324,J.J. Spaun,26.71,146,39
2017,0,35300,Andrew Loupe,26.67,75,20
2017,0,1810,Phil Mickelson,26.56,128,34
2017,0,19803,Ryan Armour,26.47,102,27
2017,0,28252,Seamus Power,26.43,140,37
2017,0,26476,Chez Reavie,26.4,178,47
2017,0,46440,Smylie Kaufman,26.19,126,33
2017,0,26289,Boo Weekley,26.19,126,33
2017,0,29222,Billy Hurley III,25.78,128,33
2017,0,32333,Kevin Tway,25.78,128,33
2017,0,34099,Harris English,25.76,132,34
2017,0,29221,Webb Simpson,25.73,171,44
2017,0,24138,Ian Poulter,25.49,102,26
2017,0,25804,Bubba Watson,25.44,114,29
2017,0,30925,Dustin Johnson,25.4,126,32
2017,0,24924,Bill Haas,25.38,130,33
2017,0,32448,James Hahn,25.33,150,38
2017,0,37455,Si Woo Kim,25.23,111,28
2017,0,46601,Trey Mullinax,25.18,139,35
2017,0,24507,Jason Bohn,25.0,136,34
2017,0,25349,Tim Wilkinson,25.0,76,19
2017,0,26596,Ryan Moore,24.81,133,33
2017,0,34264,Hudson Swafford,24.66,146,36
2017,0,32200,Roberto Castro,24.58,118,29
2017,0,35450,Patrick Cantlay,24.47,94,23
2017,0,25834,Daniel Summerhays,24.43,131,32
2017,0,20157,Retief Goosen,24.39,82,20
2017,0,12510,Chad Campbell,24.38,160,39
2017,0,25900,Lucas Glover,24.18,182,44
2017,0,27214,Kevin Streelman,24.09,137,33
2017,0,29476,Kyle Reifers,24.0,125,30
2017,0,24358,Robert Garrigus,23.74,139,33
2017,0,35891,Cameron Smith,23.74,139,33
2017,0,24357,K.J. Choi,23.4,94,22
2017,0,23621,Rory Sabbatini,23.28,116,27
2017,0,33948,Byeong Hun An,22.5,120,27
2017,0,27895,Jonas Blixt,22.22,99,22
2017,0,34358,Jonathan Randolph,22.11,95,21
2017,0,46732,Rick Lamb,22.08,77,17
2017,0,32366,Kevin Chappell,21.9,137,30
2017,0,25274,Steven Bowditch,21.67,60,13
2017,0,24846,Ricky Barnes,21.62,148,32
2017,0,23320,Ryan Palmer,21.57,102,22
2017,0,28237,Rory McIlroy,15.94,69,11
2017,0,30852,Ryo Ishikawa,15.66,83,13
2016,0,6527,Steve Stricker,38.03,71,27
2016,0,28089,Jason Day,37.61,109,41
2016,0,24357,K.J. Choi,37.19,121,45
2016,0,6567,Vijay Singh,37.07,116,43
2016,0,23320,Ryan Palmer,36.48,159,58
2016,0,33204,Shane Lowry,36.36,66,24
2016,0,25396,Kevin Na,35.95,153,55
2016,0,26331,Charl Schwartzel,35.78,109,39
2016,0,35300,Andrew Loupe,35.58,104,37
2016,0,30110,Kyle Stanley,35.4,161,57
2016,0,32839,Hideki Matsuyama,35.29,136,48
2016,0,20645,John Senden,34.94,166,58
2016,0,30925,Dustin Johnson,34.87,152,53
2016,0,25274,Steven Bowditch,34.78,69,24
2016,0,23325,Vaughn Taylor,34.21,114,39
2016,0,24781,Hunter Mahan,34.07,91,31
2016,0,20157,Retief Goosen,33.73,83,28
2016,0,31202,William McGirt,33.73,166,56
2016,0,23638,Brendon de Jonge,33.6,125,42
2016,0,27644,Brian Harman,33.33,150,50
2016,0,29221,Webb Simpson,33.33,117,39
2016,0,29222,Billy Hurley III,33.04,112,37
2016,0,34046,Jordan Spieth,33.04,115,38
2016,0,32757,Patton Kizzire,33.02,106,35
2016,0,35539,Luke Guthrie,32.93,82,27
2016,0,46440,Smylie Kaufman,32.89,149,49
2016,0,27895,Jonas Blixt,32.67,101,33
2016,0,37455,Si Woo Kim,32.57,175,57
2016,0,32150,Michael Thompson,32.54,126,41
2016,0,20098,Stuart Appleby,32.46,114,37
2016,0,23800,Bryce Molder,32.43,111,36
2016,0,28158,Steve Marino,32.35,102,33
2016,0,32876,Martin Piller,32.29,96,31
2016,0,25349,Tim Wilkinson,32.22,90,29
2016,0,12716,Charley Hoffman,32.21,149,48
2016,0,27436,Graham DeLaet,32.2,118,38
2016,0,34262,Jon Curran,32.12,137,44
2016,0,28092,D.H. Lee,32.05,78,25
2016,0,21731,Freddie Jacobson,32.0,125,40
2016,0,33410,Andrew Landry,31.88,69,22
2016,0,39975,Michael Kim,31.79,151,48
2016,0,34265,Will Wilcox,31.73,104,33
2016,0,29461,Jamie Lovemark,31.72,145,46
2016,0,10213,Dicky Pride,31.71,82,26
2016,0,27649,Brandt Snedeker,31.65,139,44
2016,0,27942,Rob Oppenheim,31.63,98,31
2016,0,29476,Kyle Reifers,31.38,188,59
2016,0,29478,Kevin Kisner,31.16,138,43
2016,0,23108,Matt Kuchar,30.99,142,44
2016,0,33461,Morgan Hoffmann,30.93,97,30
2016,0,23621,Rory Sabbatini,30.88,68,21
2016,0,33399,Adam Hadwin,30.81,172,53
2016,0,31420,Anirban Lahiri,30.77,91,28
2016,0,26289,Boo Weekley,30.77,143,44
2016,0,34360,Patrick Reed,30.68,176,54
2016,0,21961,Charles Howell III,30.67,150,46
2016,0,24140,Sean O'Hair,30.67,150,46
2016,0,34099,Harris English,30.65,124,38
2016,0,26851,Marc Leishman,30.63,111,34
2016,0,29479,Scott Brown,30.58,121,37
2016,0,23541,Ben Crane,30.53,131,40
2016,0,36689,Brooks Koepka,30.53,131,40
2016,0,34466,Peter Malnati,30.38,158,48
2016,0,27974,Sung Kang,30.09,113,34
2016,0,29720,Andres Gonzales,30.08,123,37
2016,0,31646,Emiliano Grillo,30.07,153,46
2016,0,31557,Jim Herman,30.0,130,39
2016,0,24846,Ricky Barnes,29.71,138,41
2016,0,27963,Chris Stroud,29.66,145,43
2016,0,32102,Rickie Fowler,29.6,125,37
2016,0,24358,Robert Garrigus,29.6,125,37
2016,0,29289,S.Y. Noh,29.57,115,34
2016,0,20691,Greg Owen,29.52,166,49
2016,0,31560,Brian Stuard,29.52,105,31
2016,0,1810,Phil Mickelson,29.51,122,36
2016,0,35451,Scott Pinckney,29.45,146,43
2016,0,22892,Jason Gore,29.31,116,34
2016,0,24490,George McNeill,29.21,89,26
2016,0,34409,David Lingmerth,29.2,113,33
2016,0,34264,Hudson Swafford,29.1,189,55
2016,0,24024,Zach Johnson,28.93,159,46
2016,0,26758,David Hearn,28.83,163,47
2016,0,28237,Rory McIlroy,28.83,111,32
2016,0,35879,Kelly Kraft,28.72,94,27
2016,0,29268,Bronson Burgoon,28.69,122,35
2016,0,30163,Henrik Norlander,28.69,122,35
2016,0,31416,Derek Fathauer,28.57,133,38
2016,0,34174,John Huh,28.57,140,40
2016,0,33419,Cameron Tringale,28.47,137,39
2016,0,25720,Chad Collins,28.46,130,37
2016,0,24507,Jason Bohn,28.43,102,29
2016,0,28475,Jeff Overton,28.41,88,25
2016,0,25572,Graeme McDowell,28.4,81,23
2016,0,25632,Jimmy Walker,28.36,134,38
2016,0,29420,Billy Horschel,28.28,99,28
2016,0,33418,Shawn Stefani,28.28,145,41
2016,0,20848,Ángel Cabrera,28.26,92,26
2016,0,40058,Zac Blair,28.24,131,37
2016,0,27129,Luke List,28.23,124,35
2016,0,35732,Wes Roach,28.21,78,22
2016,0,34431,Robert Streb,28.18,110,31
2016,0,25834,Daniel Summerhays,28.1,121,34
2016,0,28132,Tyrone Van Aswegen,27.91,172,48
2016,0,29223,Sam Saunders,27.85,79,22
2016,0,25804,Bubba Watson,27.84,97,27
2016,0,34563,Chesson Hadley,27.61,134,37
2016,0,27064,Jhonattan Vegas,27.56,156,43
2016,0,26951,Johnson Wagner,27.48,131,36
2016,0,25900,Lucas Glover,27.46,142,39
2016,0,20229,Stewart Cink,27.38,84,23
2016,0,10809,Jim Furyk,27.37,95,26
2016,0,30692,Scott Stallings,27.2,125,34
2016,0,45526,Abraham Ancer,27.14,70,19
2016,0,32448,James Hahn,27.14,140,38
2016,0,36801,Mark Hubbard,27.1,155,42
2016,0,20104,Ken Duke,27.08,96,26
2016,0,27770,Camilo Villegas,27.07,133,36
2016,0,30927,Brendon Todd,27.06,85,23
2016,0,25364,Paul Casey,27.03,111,30
2016,0,26596,Ryan Moore,26.76,142,38
2016,0,29725,Tony Finau,26.72,131,35
2016,0,37189,Harold Varner III,26.71,146,39
2016,0,28679,Fabián Gómez,26.67,135,36
2016,0,27936,Martin Laird,26.67,135,36
2016,0,24502,Adam Scott,26.4,125,33
2016,0,29745,Tyler Aldridge,26.32,133,35
2016,0,23983,Luke Donald,26.26,99,26
2016,0,35891,Cameron Smith,26.25,80,21
2016,0,35532,Tom Hoge,26.23,122,32
2016,0,20472,Alex Cejka,26.13,111,29
2016,0,26329,Louis Oosthuizen,26.09,69,18
2016,0,25892,Steve Wheatcroft,26.09,115,30
2016,0,24461,Thomas Aiken,26.04,96,25
2016,0,27747,Hiroshi Iwata,26.02,123,32
2016,0,35545,Blayne Barber,25.97,154,40
2016,0,28114,Dawie van der Walt,25.95,131,34
2016,0,37454,Whee Kim,25.93,135,35
2016,0,30926,Chris Kirk,25.85,147,38
2016,0,22046,Geoff Ogilvy,25.84,89,23
2016,0,31323,Gary Woodland,25.79,159,41
2016,0,29974,Branden Grace,25.64,78,20
2016,0,26300,Matt Jones,25.58,129,33
2016,0,26476,Chez Reavie,25.45,165,42
2016,0,34098,Russell Henley,25.17,143,36
2016,0,29518,Brendan Steele,25.17,151,38
2016,0,12510,Chad Campbell,25.16,159,40
2016,0,22405,Justin Rose,25.0,108,27
2016,0,27214,Kevin Streelman,25.0,128,32
2016,0,25686,Jason Dufner,24.85,169,42
2016,0,37273,Derek Ernst,24.72,89,22
2016,0,32200,Roberto Castro,24.49,196,48
2016,0,27141,J.B. Holmes,24.41,127,31
2016,0,33122,Russell Knox,24.32,111,27
2016,0,27466,Spencer Levin,24.32,148,36
2016,0,33667,Carlos Ortiz,24.32,111,27
2016,0,25493,Nick Taylor,24.3,107,26
2016,0,29485,Brett Stegmaier,24.24,132,32
2016,0,25198,Francesco Molinari,23.85,109,26
2016,0,8075,Jerry Kelly,23.76,101,24
2016,0,32640,Troy Merritt,23.73,118,28
2016,0,32366,Kevin Chappell,23.6,161,38
2016,0,22371,Aaron Baddeley,23.53,119,28
