YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
2007,0,21753,Brian Davis,36.71,152,414
2007,0,23933,Michael Boyd,36.67,66,180
2007,0,20574,Mathew Goggin,36.67,132,360
2007,0,1707,Steve Lowery,36.67,99,270
2007,0,23788,D.J. Trahan,36.67,132,360
2007,0,12782,Tim Herron,36.62,145,396
2007,0,21646,David Branshaw,36.57,79,216
2007,0,23638,Brendon de Jonge,36.57,79,216
2007,0,23048,Eric Axley,36.55,125,342
2007,0,10809,Jim Furyk,36.55,125,342
2007,0,11032,Frank Lickliter II,36.55,125,342
2007,0,7547,Craig Kanada,36.39,131,360
2007,0,26289,Boo Weekley,36.36,144,396
2007,0,27933,John Merrick,36.27,111,306
2007,0,20382,Stephen Leaney,36.11,104,288
2007,0,28158,Steve Marino,36.11,143,396
2007,0,24449,Parker McLachlin,36.11,91,252
2007,0,12652,Cameron Beckman,35.96,123,342
2007,0,10733,Kent Jones,35.96,123,342
2007,0,22806,Doug LaBelle II,35.96,123,342
2007,0,21959,Ted Purdy,35.96,123,342
2007,0,20634,Peter Lonard,35.93,97,270
2007,0,7749,Brett Quigley,35.93,97,270
2007,0,8793,Tiger Woods,35.93,97,270
2007,0,10425,Jay Williamson,35.86,71,198
2007,0,1945,Kenny Perry,35.8,116,324
2007,0,26882,Michael Sim,35.8,58,162
2007,0,8881,Tripp Isenhour,35.71,90,252
2007,0,26420,Richard Johnson,35.56,96,270
2007,0,6034,Marco Dawson,35.32,89,252
2007,0,22378,Trevor Immelman,35.32,89,252
2007,0,26881,Jarrod Lyle,35.19,95,270
2007,0,26951,Johnson Wagner,35.19,95,270
2007,0,1035,Tommy Armour III,35.07,101,288
2007,0,6621,Joe Durant,35.07,101,288
2007,0,29476,Kyle Reifers,35.0,63,180
2007,0,23353,J.J. Henry,34.88,113,324
2007,0,20498,Briny Baird,34.83,163,468
2007,0,27702,Matt Hendrix,34.72,50,144
2007,0,1677,Tom Lehman,34.72,75,216
2007,0,1706,Davis Love III,34.62,81,234
2007,0,2101,Joey Sindelar,34.19,80,234
2007,0,24924,Bill Haas,34.03,98,288
2007,0,2223,Bob Tway,33.92,116,342
2007,0,19803,Ryan Armour,33.86,128,378
2007,0,1388,Robert Gamez,33.73,85,252
2007,0,1132,Mark Brooks,33.33,54,162
2007,0,11123,Chris Couch,33.33,60,180
2007,0,8931,Glen Day,33.33,96,288
2007,0,24980,Scott Gutschewski,33.33,72,216
2007,0,6515,Shaun Micheel,33.33,96,288
2007,0,20160,Charlie Wi,33.33,114,342
2007,0,22295,Darron Stiles,32.72,53,162
2007,0,1024,Billy Andrade,32.41,105,324
2007,0,26679,Kevin Stadler,32.03,98,306
2007,0,20691,Greg Owen,31.94,69,216
2007,0,25892,Steve Wheatcroft,31.94,69,216
2007,0,6197,Michael Allen,31.85,86,270
2007,0,20105,Jeff Gove,31.82,126,396
2007,0,26360,Bubba Dickerson,31.75,40,126
2007,0,21633,Steve Allan,30.95,78,252
2007,0,20859,Anders Hansen,30.56,55,180
2007,0,20645,John Senden,29.89,113,378
2007,0,24290,D.J. Brigman,29.63,64,216
2007,0,2104,Jeff Sluman,28.89,52,180
2007,0,2036,Jim Rutledge,27.78,35,126
2007,0,28486,Michael Putnam,26.61,91,342
2006,0,20099,Doug Barron,46.11,83,180
2006,0,1928,Corey Pavin,45.73,107,234
2006,0,8537,J.P. Hayes,45.68,74,162
2006,0,20593,Greg Chalmers,45.24,57,126
2006,0,1249,John Daly,45.24,57,126
2006,0,7457,Steve Flesch,44.89,202,450
2006,0,21949,Joe Ogilvie,44.44,136,306
2006,0,22378,Trevor Immelman,43.86,150,342
2006,0,1810,Phil Mickelson,43.14,132,306
2006,0,1685,J.L. Lewis,43.06,93,216
2006,0,1941,Tom Pernice Jr.,43.06,155,360
2006,0,1035,Tommy Armour III,42.93,85,198
2006,0,26420,Richard Johnson,42.9,139,324
2006,0,10565,Ian Leggatt,42.78,77,180
2006,0,6012,Greg Kraft,42.74,100,234
2006,0,20098,Stuart Appleby,42.59,138,324
2006,0,25936,Alex Aragon,42.59,46,108
2006,0,23614,Rich Beem,42.59,115,270
2006,0,24361,Pat Perez,42.59,69,162
2006,0,20229,Stewart Cink,42.5,153,360
2006,0,20121,Todd Fischer,42.48,130,306
2006,0,7867,Woody Austin,42.42,168,396
2006,0,25935,John Engler Jr.,42.36,61,144
2006,0,20127,Chris Riley,42.36,122,288
2006,0,20631,David McKenzie,42.31,99,234
2006,0,12755,Vance Veazey,42.22,76,180
2006,0,1388,Robert Gamez,42.16,129,306
2006,0,1577,Lee Janzen,42.13,91,216
2006,0,10505,Shane Bertsch,42.11,144,342
2006,0,23135,Tim Clark,41.98,136,324
2006,0,10860,Justin Leonard,41.85,113,270
2006,0,7013,Wes Short Jr.,41.85,113,270
2006,0,2239,Scott Verplank,41.81,143,342
2006,0,6522,Ernie Els,41.67,120,288
2006,0,21731,Freddie Jacobson,41.67,75,180
2006,0,1761,Len Mattiace,41.67,60,144
2006,0,1161,Mark Calcavecchia,41.53,157,378
2006,0,6034,Marco Dawson,41.5,127,306
2006,0,11123,Chris Couch,41.41,82,198
2006,0,12602,Dean Wilson,41.41,164,396
2006,0,1473,Todd Hamilton,41.36,67,162
2006,0,12680,Shigeki Maruyama,41.36,134,324
2006,0,12660,Jesper Parnevik,41.36,134,324
2006,0,23325,Vaughn Taylor,41.36,134,324
2006,0,21470,Daisuke Maruyama,41.32,119,288
2006,0,24924,Bill Haas,41.23,141,342
2006,0,8075,Jerry Kelly,41.23,141,342
2006,0,10423,Mike Weir,41.23,141,342
2006,0,2214,Kirk Triplett,41.2,89,216
2006,0,21878,Mark Wilson,41.11,111,270
2006,0,23718,Nathan Green,41.06,170,414
2006,0,6567,Vijay Singh,40.97,177,432
2006,0,22548,Patrick Sheehan,40.85,125,306
2006,0,22946,Henrik Bjornstad,40.74,132,324
2006,0,19881,Robert Damron,40.74,110,270
2006,0,20572,Rod Pampling,40.56,146,360
2006,0,21805,Harrison Frazar,40.43,131,324
2006,0,19824,Craig Barlow,40.37,109,270
2006,0,23788,D.J. Trahan,40.37,109,270
2006,0,25345,Carl Pettersson,40.35,138,342
2006,0,23673,Michael Connell,40.28,29,72
2006,0,1887,Mark O'Meara,40.28,58,144
2006,0,20548,Hidemichi Tanaka,40.28,58,144
2006,0,20850,Daniel Chopra,40.21,152,378
2006,0,23048,Eric Axley,40.2,123,306
2006,0,20094,Jonathan Kaye,40.2,123,306
2006,0,27120,Troy Matteson,40.12,130,324
2006,0,27095,Nick Watney,40.06,137,342
2006,0,1132,Mark Brooks,40.0,72,180
2006,0,28780,Nicholas Thompson,39.93,115,288
2006,0,1219,John Cook,39.9,79,198
2006,0,23409,James Driscoll,39.9,79,198
2006,0,1320,Bob Estes,39.87,122,306
2006,0,20634,Peter Lonard,39.87,122,306
2006,0,24138,Ian Poulter,39.81,86,216
2006,0,27770,Camilo Villegas,39.77,136,342
2006,0,12823,Carlos Franco,39.68,100,252
2006,0,19846,Brian Gay,39.65,157,396
2006,0,6527,Steve Stricker,39.63,107,270
2006,0,2206,David Toms,39.63,107,270
2006,0,22293,Heath Slocum,39.54,121,306
2006,0,10885,Robert Allenby,39.51,128,324
2006,0,23621,Rory Sabbatini,39.51,128,324
2006,0,23349,Charles Warren,39.47,135,342
2006,0,23320,Ryan Palmer,39.44,142,360
2006,0,11011,Mike Sposa,39.44,71,180
2006,0,24507,Jason Bohn,39.37,163,414
2006,0,1329,Brad Faxon,39.32,92,234
2006,0,24925,Jonathan Byrd,39.29,99,252
2006,0,23541,Ben Crane,39.22,120,306
2006,0,23497,Tag Ridings,39.2,127,324
2006,0,24781,Hunter Mahan,39.15,148,378
2006,0,1042,Paul Azinger,38.89,112,288
2006,0,12510,Chad Campbell,38.89,133,342
2006,0,23983,Luke Donald,38.89,105,270
2006,0,20157,Retief Goosen,38.89,98,252
2006,0,11032,Frank Lickliter II,38.89,147,378
2006,0,28475,Jeff Overton,38.89,140,360
2006,0,21660,Jason Schultz,38.89,77,198
2006,0,25804,Bubba Watson,38.89,105,270
2006,0,23623,Bo Van Pelt,38.65,160,414
2006,0,12716,Charley Hoffman,38.62,146,378
2006,0,1707,Steve Lowery,38.61,139,360
2006,0,6251,Chris DiMarco,38.52,104,270
2006,0,8835,Kris Cox,38.49,97,252
2006,0,7749,Brett Quigley,38.36,145,378
2006,0,6197,Michael Allen,38.24,117,306
2006,0,20472,Alex Cejka,38.24,117,306
2006,0,1948,Tim Petrovic,38.24,117,306
2006,0,21407,Arjun Atwal,38.19,110,288
2006,0,24980,Scott Gutschewski,38.19,55,144
2006,0,22892,Jason Gore,38.15,103,270
2006,0,6575,Dudley Hart,38.15,103,270
2006,0,1724,Jeff Maggert,38.1,96,252
2006,0,21959,Ted Purdy,38.01,130,342
2006,0,26596,Ryan Moore,37.96,82,216
2006,0,2110,Jerry Smith,37.96,123,324
2006,0,8793,Tiger Woods,37.96,82,216
2006,0,1139,Olin Browne,37.92,157,414
2006,0,22046,Geoff Ogilvy,37.85,109,288
2006,0,24502,Adam Scott,37.85,109,288
2006,0,1599,Steve Jones,37.78,102,270
2006,0,22371,Aaron Baddeley,37.7,95,252
2006,0,8385,Omar Uresti,37.65,61,162
2006,0,20812,Tjaart van der Walt,37.65,61,162
2006,0,10809,Jim Furyk,37.57,142,378
2006,0,6004,Stephen Ames,37.5,81,216
2006,0,8123,Jeff Brehaut,37.5,108,288
2006,0,23616,Ryan Hietala,37.5,54,144
2006,0,22405,Justin Rose,37.5,135,360
2006,0,23322,Brett Wetterich,37.5,108,288
2006,0,20628,Arron Oberholser,37.43,128,342
2006,0,27141,J.B. Holmes,37.41,101,270
2006,0,21753,Brian Davis,37.35,121,324
2006,0,24357,K.J. Choi,37.3,141,378
2006,0,1666,Bernhard Langer,37.3,94,252
2006,0,25842,Jon Mills,37.3,47,126
2006,0,22621,Ben Curtis,37.25,114,306
2006,0,6595,Kevin Sutherland,37.22,134,360
2006,0,21350,Ryuji Imada,37.04,140,378
2006,0,6515,Shaun Micheel,37.04,120,324
2006,0,24140,Sean O'Hair,37.04,140,378
2006,0,21961,Charles Howell III,36.84,126,342
2006,0,20105,Jeff Gove,36.81,106,288
2006,0,2104,Jeff Sluman,36.77,139,378
2006,0,1766,Billy Mayfair,36.73,119,324
2006,0,1226,Fred Couples,36.67,66,180
2006,0,24358,Robert Garrigus,36.67,99,270
2006,0,1706,Davis Love III,36.6,112,306
2006,0,2246,Duffy Waldorf,36.55,125,342
2006,0,1024,Billy Andrade,36.51,92,252
2006,0,7223,Brian Bateman,36.42,59,162
2006,0,22913,John Rollins,36.42,118,324
2006,0,25632,Jimmy Walker,36.42,59,162
2006,0,21646,David Branshaw,36.39,131,360
2006,0,6373,José María Olazábal,36.32,85,234
2006,0,20382,Stephen Leaney,36.3,98,270
2006,0,20378,Mathias Grönberg,36.11,104,288
2006,0,27943,Matt Hansen,36.11,65,180
2006,0,8375,Paul Stankowski,35.9,84,234
2006,0,12645,Brent Geiberger,35.83,129,360
2006,0,20691,Greg Owen,35.76,103,288
2006,0,26360,Bubba Dickerson,35.49,115,324
2006,0,9011,David Duval,35.35,70,198
2006,0,12760,Danny Ellis,35.35,70,198
2006,0,20498,Briny Baird,35.19,95,270
2006,0,1313,Steve Elkington,35.19,57,162
2006,0,12662,Thomas Levet,35.19,57,162
2006,0,24024,Zach Johnson,35.09,120,342
2006,0,23353,J.J. Henry,35.0,126,360
2006,0,12782,Tim Herron,34.92,88,252
2006,0,19913,Ron Whittaker,34.92,88,252
2006,0,2223,Bob Tway,34.81,94,270
2006,0,6643,Paul Goydos,34.72,75,216
2006,0,1553,John Huston,34.72,75,216
2006,0,10733,Kent Jones,34.72,125,360
2006,0,2106,Chris Smith,34.62,81,234
2006,0,6573,Brandt Jobe,34.57,112,324
2006,0,1823,Larry Mize,34.57,56,162
2006,0,20645,John Senden,34.5,118,342
2006,0,1381,Fred Funk,34.44,155,450
2006,0,20766,Padraig Harrington,34.34,68,198
2006,0,25240,D.A. Points,34.19,80,234
2006,0,20574,Mathew Goggin,33.84,67,198
2006,0,2101,Joey Sindelar,33.68,97,288
2006,0,6621,Joe Durant,33.33,132,396
2006,0,21209,Sergio Garcia,33.33,72,216
2006,0,25900,Lucas Glover,33.33,126,378
2006,0,6350,Bob May,33.33,66,198
2006,0,1945,Kenny Perry,33.33,90,270
2006,0,23307,Roger Tambellini,33.33,48,144
2006,0,20608,David Howell,32.83,65,198
2006,0,24912,Will MacKenzie,31.94,92,288
2006,0,1619,Skip Kendall,31.85,86,270
2006,0,1142,Bart Bryant,31.48,102,324
2006,0,1677,Tom Lehman,31.02,67,216
2005,0,22371,Aaron Baddeley,48.89,132,270
2005,0,10733,Kent Jones,47.71,146,306
2005,0,6251,Chris DiMarco,46.67,126,270
2005,0,23036,Chris Anderson,46.53,67,144
2005,0,1024,Billy Andrade,46.3,125,270
2005,0,20623,Gavin Coles,46.03,116,252
2005,0,6527,Steve Stricker,45.96,91,198
2005,0,21878,Mark Wilson,45.96,91,198
2005,0,1823,Larry Mize,45.83,66,144
2005,0,23108,Matt Kuchar,45.68,74,162
2005,0,6599,John Elliott,45.37,49,108
2005,0,22295,Darron Stiles,45.24,114,252
2005,0,25345,Carl Pettersson,45.0,162,360
2005,0,23409,James Driscoll,44.95,89,198
2005,0,20160,Charlie Wi,44.95,89,198
2005,0,21753,Brian Davis,44.44,120,270
2005,0,8537,J.P. Hayes,44.44,88,198
2005,0,1761,Len Mattiace,44.44,80,180
2005,0,6515,Shaun Micheel,44.44,96,216
2005,0,23497,Tag Ridings,44.44,128,288
2005,0,6197,Michael Allen,44.07,119,270
2005,0,20121,Todd Fischer,43.7,118,270
2005,0,25396,Kevin Na,43.65,110,252
2005,0,21949,Joe Ogilvie,43.61,157,360
2005,0,23322,Brett Wetterich,43.43,86,198
2005,0,10425,Jay Williamson,43.43,86,198
2005,0,20474,Phillip Price,43.16,101,234
2005,0,1810,Phil Mickelson,42.9,139,324
2005,0,1329,Brad Faxon,42.86,108,252
2005,0,1707,Steve Lowery,42.81,131,306
2005,0,20099,Doug Barron,42.59,92,216
2005,0,1042,Paul Azinger,42.42,84,198
2005,0,8123,Jeff Brehaut,42.31,99,234
2005,0,24357,K.J. Choi,42.22,114,270
2005,0,10117,Bob Heintz,42.22,76,180
2005,0,2206,David Toms,42.16,129,306
2005,0,6373,José María Olazábal,42.13,91,216
2005,0,20850,Daniel Chopra,42.11,144,342
2005,0,24024,Zach Johnson,42.11,144,342
2005,0,21350,Ryuji Imada,42.06,106,252
2005,0,6034,Marco Dawson,41.98,136,324
2005,0,7867,Woody Austin,41.8,158,378
2005,0,21407,Arjun Atwal,41.67,120,288
2005,0,25240,D.A. Points,41.67,105,252
2005,0,23325,Vaughn Taylor,41.67,150,360
2005,0,7749,Brett Quigley,41.5,127,306
2005,0,10809,Jim Furyk,41.27,156,378
2005,0,22046,Geoff Ogilvy,41.27,156,378
2005,0,6004,Stephen Ames,41.18,126,306
2005,0,24604,Hunter Haas,41.03,96,234
2005,0,22621,Ben Curtis,40.97,59,144
2005,0,8725,Tom Gillis,40.91,81,198
2005,0,23541,Ben Crane,40.85,125,306
2005,0,1473,Todd Hamilton,40.85,125,306
2005,0,19972,José Coceres,40.74,44,108
2005,0,19846,Brian Gay,40.74,132,324
2005,0,6575,Dudley Hart,40.74,132,324
2005,0,1553,John Huston,40.74,110,270
2005,0,10860,Justin Leonard,40.74,110,270
2005,0,12680,Shigeki Maruyama,40.74,154,378
2005,0,1887,Mark O'Meara,40.74,88,216
2005,0,20812,Tjaart van der Walt,40.74,66,162
2005,0,23623,Bo Van Pelt,40.74,176,432
2005,0,19881,Robert Damron,40.63,117,288
2005,0,23320,Ryan Palmer,40.43,131,324
2005,0,20229,Stewart Cink,40.21,152,378
2005,0,20098,Stuart Appleby,40.2,123,306
2005,0,1388,Robert Gamez,40.2,123,306
2005,0,1706,Davis Love III,40.0,108,270
2005,0,22548,Patrick Sheehan,39.95,151,378
2005,0,26287,Roland Thatcher,39.74,93,234
2005,0,12782,Tim Herron,39.65,157,396
2005,0,1948,Tim Petrovic,39.63,107,270
2005,0,26679,Kevin Stadler,39.63,107,270
2005,0,1941,Tom Pernice Jr.,39.61,164,414
2005,0,25847,Rob Rashell,39.58,57,144
2005,0,24502,Adam Scott,39.58,114,288
2005,0,8793,Tiger Woods,39.54,121,306
2005,0,6567,Vijay Singh,39.53,185,468
2005,0,21633,Steve Allan,39.51,128,324
2005,0,2214,Kirk Triplett,39.51,64,162
2005,0,1132,Mark Brooks,39.44,71,180
2005,0,10423,Mike Weir,39.35,85,216
2005,0,1928,Corey Pavin,39.26,106,270
2005,0,24361,Pat Perez,39.22,120,306
2005,0,12602,Dean Wilson,39.22,120,306
2005,0,23540,Jason Allred,38.89,63,162
2005,0,7223,Brian Bateman,38.89,119,306
2005,0,23614,Rich Beem,38.89,49,126
2005,0,24227,Justin Bolli,38.89,63,162
2005,0,1320,Bob Estes,38.89,147,378
2005,0,1361,Dan Forsman,38.89,70,180
2005,0,12823,Carlos Franco,38.89,98,252
2005,0,25900,Lucas Glover,38.89,119,306
2005,0,1457,Jay Haas,38.89,70,180
2005,0,20094,Jonathan Kaye,38.89,112,288
2005,0,23552,Hank Kuehne,38.89,84,216
2005,0,24912,Will MacKenzie,38.89,91,234
2005,0,20663,Brenden Pappas,38.89,77,198
2005,0,24138,Ian Poulter,38.89,63,162
2005,0,23621,Rory Sabbatini,38.89,105,270
2005,0,2239,Scott Verplank,38.6,132,342
2005,0,1945,Kenny Perry,38.58,125,324
2005,0,6595,Kevin Sutherland,38.58,125,324
2005,0,24980,Scott Gutschewski,38.52,104,270
2005,0,20433,Mark Hensby,38.52,104,270
2005,0,24140,Sean O'Hair,38.41,159,414
2005,0,20766,Padraig Harrington,38.33,69,180
2005,0,1161,Mark Calcavecchia,38.3,131,342
2005,0,1487,Jeff Hart,38.27,62,162
2005,0,21961,Charles Howell III,38.27,124,324
2005,0,26420,Richard Johnson,38.27,62,162
2005,0,6332,Neal Lancaster,38.27,124,324
2005,0,20572,Rod Pampling,38.27,124,324
2005,0,20382,Stephen Leaney,38.24,117,306
2005,0,1666,Bernhard Langer,38.1,96,252
2005,0,19824,Craig Barlow,38.03,89,234
2005,0,10201,Matt Gogel,37.88,75,198
2005,0,6621,Joe Durant,37.78,102,270
2005,0,23135,Tim Clark,37.72,129,342
2005,0,12660,Jesper Parnevik,37.65,122,324
2005,0,23788,D.J. Trahan,37.61,88,234
2005,0,12826,Paul Claxton,37.5,81,216
2005,0,1685,J.L. Lewis,37.5,135,360
2005,0,2104,Jeff Sluman,37.5,135,360
2005,0,8993,Franklin Langham,37.41,101,270
2005,0,27095,Nick Watney,37.41,101,270
2005,0,22293,Heath Slocum,37.37,148,396
2005,0,24781,Hunter Mahan,37.35,121,324
2005,0,20548,Hidemichi Tanaka,37.35,121,324
2005,0,23349,Charles Warren,37.3,94,252
2005,0,20628,Arron Oberholser,37.18,87,234
2005,0,10585,Scott McCarron,37.04,100,270
2005,0,20127,Chris Riley,37.04,60,162
2005,0,22405,Justin Rose,36.94,133,360
2005,0,1313,Steve Elkington,36.9,93,252
2005,0,26758,David Hearn,36.87,73,198
2005,0,1619,Skip Kendall,36.81,53,144
2005,0,8385,Omar Uresti,36.81,106,288
2005,0,6573,Brandt Jobe,36.77,139,378
2005,0,21731,Freddie Jacobson,36.75,86,234
2005,0,24507,Jason Bohn,36.73,119,324
2005,0,7457,Steve Flesch,36.67,99,270
2005,0,23063,Scott Hend,36.67,66,180
2005,0,28088,Matt Davidson,36.51,46,126
2005,0,1724,Jeff Maggert,36.51,92,252
2005,0,12510,Chad Campbell,36.39,131,360
2005,0,20502,Michael Long,36.36,72,198
2005,0,20498,Briny Baird,36.27,111,306
2005,0,1599,Steve Jones,36.11,52,144
2005,0,1381,Fred Funk,35.98,136,378
2005,0,20645,John Senden,35.98,136,378
2005,0,1157,Tom Byrum,35.93,97,270
2005,0,20634,Peter Lonard,35.76,103,288
2005,0,23983,Luke Donald,35.71,90,252
2005,0,1139,Olin Browne,35.67,122,342
2005,0,1723,Andrew Magee,35.65,77,216
2005,0,2223,Bob Tway,35.62,109,306
2005,0,8075,Jerry Kelly,35.56,128,360
2005,0,21806,Paul Gow,35.47,83,234
2005,0,24925,Jonathan Byrd,35.45,134,378
2005,0,1142,Bart Bryant,35.38,121,342
2005,0,1249,John Daly,35.32,89,252
2005,0,20691,Greg Owen,35.29,108,306
2005,0,21951,Joey Snyder III,35.28,127,360
2005,0,20378,Mathias Grönberg,35.19,76,216
2005,0,2010,Loren Roberts,35.19,57,162
2005,0,1219,John Cook,35.0,63,180
2005,0,8931,Glen Day,34.92,88,252
2005,0,23725,Brendan Jones,34.92,88,252
2005,0,12454,Mario Tiziani,34.85,69,198
2005,0,21805,Harrison Frazar,34.72,125,360
2005,0,1766,Billy Mayfair,34.67,156,450
2005,0,1035,Tommy Armour III,34.6,137,396
2005,0,11032,Frank Lickliter II,34.57,112,324
2005,0,2246,Duffy Waldorf,34.52,87,252
2005,0,12645,Brent Geiberger,34.44,62,180
2005,0,20157,Retief Goosen,34.44,93,270
2005,0,21959,Ted Purdy,34.36,167,486
2005,0,22913,John Rollins,34.21,117,342
2005,0,10912,Craig Perks,34.13,43,126
2005,0,10885,Robert Allenby,34.03,98,288
2005,0,12662,Thomas Levet,34.03,49,144
2005,0,1927,Dennis Paulson,33.95,55,162
2005,0,2101,Joey Sindelar,33.57,139,414
2005,0,24290,D.J. Brigman,33.33,72,216
2005,0,1175,Jim Carter,33.33,42,126
2005,0,1226,Fred Couples,33.33,84,252
2005,0,8545,Glen Hnatiuk,33.33,48,144
2005,0,12652,Cameron Beckman,32.99,95,288
2005,0,21498,Hideto Tanihara,32.41,35,108
2005,0,20396,Lee Westwood,32.22,58,180
2005,0,1418,Bill Glasson,31.94,46,144
2005,0,1577,Lee Janzen,31.94,69,216
2005,0,21209,Sergio Garcia,31.6,91,288
2005,0,1677,Tom Lehman,31.48,85,270
2005,0,23353,J.J. Henry,31.11,112,360
2005,0,1797,Rocco Mediate,31.11,84,270
2005,0,10962,Bradley Hughes,30.95,39,126
2005,0,20472,Alex Cejka,30.77,72,234
2005,0,1127,Danny Briggs,29.86,43,144
2005,0,2106,Chris Smith,28.97,73,252
2004,0,12602,Dean Wilson,51.39,148,288
2004,0,1968,Nick Price,50.51,100,198
2004,0,1553,John Huston,48.33,87,180
2004,0,1724,Jeff Maggert,47.47,94,198
2004,0,19846,Brian Gay,47.22,136,288
2004,0,6613,Tommy Tolles,47.22,85,180
2004,0,23135,Tim Clark,46.88,135,288
2004,0,20229,Stewart Cink,46.72,185,396
2004,0,1361,Dan Forsman,46.15,108,234
2004,0,19972,José Coceres,45.73,107,234
2004,0,23497,Tag Ridings,45.68,74,162
2004,0,22371,Aaron Baddeley,44.77,137,306
2004,0,1927,Dennis Paulson,44.44,120,270
2004,0,25345,Carl Pettersson,44.44,168,378
2004,0,23541,Ben Crane,44.15,151,342
2004,0,8537,J.P. Hayes,43.98,95,216
2004,0,23552,Hank Kuehne,43.75,126,288
2004,0,20121,Todd Fischer,43.57,149,342
2004,0,1261,Jay Delsing,43.52,94,216
2004,0,1887,Mark O'Meara,43.52,94,216
2004,0,8793,Tiger Woods,43.52,141,324
2004,0,22913,John Rollins,43.4,125,288
2004,0,12645,Brent Geiberger,43.27,148,342
2004,0,1810,Phil Mickelson,43.21,140,324
2004,0,1577,Lee Janzen,43.14,132,306
2004,0,24925,Jonathan Byrd,43.06,124,288
2004,0,8881,Tripp Isenhour,43.06,62,144
2004,0,25396,Kevin Na,42.9,139,324
2004,0,21949,Joe Ogilvie,42.86,162,378
2004,0,10107,Deane Pappas,42.86,108,252
2004,0,6214,Guy Boros,42.78,77,180
2004,0,1761,Len Mattiace,42.74,100,234
2004,0,20850,Daniel Chopra,42.59,161,378
2004,0,1219,John Cook,42.59,69,162
2004,0,11032,Frank Lickliter II,42.59,138,324
2004,0,12680,Shigeki Maruyama,42.59,161,378
2004,0,6197,Michael Allen,42.36,122,288
2004,0,25237,Kevin Muncrief,42.22,38,90
2004,0,1920,Craig Parry,42.22,76,180
2004,0,10201,Matt Gogel,42.11,144,342
2004,0,20098,Stuart Appleby,42.01,121,288
2004,0,1706,Davis Love III,41.83,128,306
2004,0,23613,Rich Barcelo,41.67,60,144
2004,0,1203,Russ Cochran,41.67,75,180
2004,0,19881,Robert Damron,41.67,135,324
2004,0,22046,Geoff Ogilvy,41.67,135,324
2004,0,23320,Ryan Palmer,41.67,135,324
2004,0,24361,Pat Perez,41.67,150,360
2004,0,21805,Harrison Frazar,41.5,127,306
2004,0,24502,Adam Scott,41.41,82,198
2004,0,1938,David Peoples,41.32,119,288
2004,0,20157,Retief Goosen,41.2,89,216
2004,0,21731,Freddie Jacobson,41.18,126,306
2004,0,1707,Steve Lowery,41.05,133,324
2004,0,6527,Steve Stricker,41.03,96,234
2004,0,7457,Steve Flesch,40.97,177,432
2004,0,20628,Arron Oberholser,40.97,118,288
2004,0,20127,Chris Riley,40.97,118,288
2004,0,22405,Justin Rose,40.97,118,288
2004,0,6373,José María Olazábal,40.91,81,198
2004,0,20572,Rod Pampling,40.91,162,396
2004,0,2239,Scott Verplank,40.91,162,396
2004,0,1157,Tom Byrum,40.85,125,306
2004,0,1132,Mark Brooks,40.74,44,108
2004,0,24357,K.J. Choi,40.74,132,324
2004,0,6251,Chris DiMarco,40.74,176,432
2004,0,6575,Dudley Hart,40.74,66,162
2004,0,21893,Brian Kortan,40.74,66,162
2004,0,6567,Vijay Singh,40.74,198,486
2004,0,10860,Justin Leonard,40.64,139,342
2004,0,20593,Greg Chalmers,40.6,95,234
2004,0,24507,Jason Bohn,40.56,146,360
2004,0,10912,Craig Perks,40.56,73,180
2004,0,1249,John Daly,40.52,124,306
2004,0,24024,Zach Johnson,40.51,175,432
2004,0,20663,Brenden Pappas,40.48,153,378
2004,0,8835,Kris Cox,40.4,80,198
2004,0,12753,David Morland IV,40.4,80,198
2004,0,2049,Gene Sauers,40.28,87,216
2004,0,23353,J.J. Henry,40.21,152,378
2004,0,1161,Mark Calcavecchia,40.12,130,324
2004,0,24781,Hunter Mahan,40.12,130,324
2004,0,20548,Hidemichi Tanaka,40.12,130,324
2004,0,1042,Paul Azinger,40.08,101,252
2004,0,12510,Chad Campbell,40.0,144,360
2004,0,8075,Jerry Kelly,39.96,187,468
2004,0,20634,Peter Lonard,39.9,79,198
2004,0,11123,Chris Couch,39.81,43,108
2004,0,8931,Glen Day,39.81,129,324
2004,0,1619,Skip Kendall,39.72,143,360
2004,0,6004,Stephen Ames,39.68,150,378
2004,0,6809,Bob Burns,39.68,100,252
2004,0,10585,Scott McCarron,39.54,121,306
2004,0,1928,Corey Pavin,39.54,121,306
2004,0,19825,Darren Clarke,39.51,64,162
2004,0,6332,Neal Lancaster,39.42,149,378
2004,0,23623,Bo Van Pelt,39.37,163,414
2004,0,12705,Cliff Kresge,39.35,85,216
2004,0,1378,David Frost,39.32,92,234
2004,0,20472,Alex Cejka,39.29,99,252
2004,0,19824,Craig Barlow,39.26,106,270
2004,0,12782,Tim Herron,39.22,120,306
2004,0,1941,Tom Pernice Jr.,39.18,134,342
2004,0,12394,Tom Carter,38.89,154,396
2004,0,20104,Ken Duke,38.89,105,270
2004,0,1771,Blaine McCallister,38.89,56,144
2004,0,2099,Scott Simpson,38.89,70,180
2004,0,20580,Andre Stolz,38.89,56,144
2004,0,23307,Roger Tambellini,38.89,91,234
2004,0,1381,Fred Funk,38.61,139,360
2004,0,6515,Shaun Micheel,38.61,139,360
