YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. TO IMPACT,TOTAL ATTEMPTS
2020,177,5,31557,Jim Herman,267.7,75746.7,283
2020,177,5,26476,Chez Reavie,267.7,123137.3,460
2020,179,6,21407,Arjun Atwal,266.4,22642.4,85
2020,180,7,25686,Jason Dufner,265.9,123895.0,466
2020,181,7,30110,Kyle Stanley,265.6,44095.1,166
2020,182,7,23325,Vaughn Taylor,265.5,78841.8,297
2020,183,7,25349,Tim Wilkinson,264.5,63755.8,241
2020,184,8,40058,Zac Blair,262.7,107697.7,410
2020,185,8,26758,David Hearn,262.3,35666.7,136
2020,186,8,24138,Ian Poulter,261.8,41887.8,160
2020,187,8,34256,Andrew Putnam,261.5,27984.6,107
2020,188,8,30927,Brendon Todd,260.6,126381.2,485
2020,189,7,27942,Rob Oppenheim,260.4,43492.3,167
2020,190,8,26596,Ryan Moore,259.6,37118.0,143
2020,191,8,31560,Brian Stuard,258.4,128663.3,498
2020,192,8,19803,Ryan Armour,256.6,96723.6,377
2020,193,8,10809,Jim Furyk,253.8,70311.0,277
2019,1,0,52372,Cameron Champ,311.0,23012.2,74
2019,2,0,46601,Trey Mullinax,304.2,36812.4,121
2019,3,0,28237,Rory McIlroy,303.3,12433.6,41
2019,4,0,1810,Phil Mickelson,303.0,6363.8,21
2019,5,0,27129,Luke List,300.7,23156.3,77
2019,6,0,30925,Dustin Johnson,300.0,12300.2,41
2019,7,0,51766,Wyndham Clark,299.1,30205.0,101
2019,8,0,28089,Jason Day,298.4,11042.0,37
2019,9,0,39546,Keith Mitchell,298.3,27141.7,91
2019,10,0,29725,Tony Finau,298.2,25044.8,84
2019,10,0,46501,Ollie Schniederjans,298.2,23557.2,79
2019,12,0,45157,Cam Davis,297.8,28886.9,97
2019,13,0,47504,Sam Burns,297.4,36876.4,124
2019,14,0,36689,Brooks Koepka,295.7,23954.9,81
2019,15,0,31323,Gary Woodland,295.0,17108.0,58
2019,16,0,30944,Jason Kokrak,294.7,25344.5,86
2019,16,0,27064,Jhonattan Vegas,294.7,17683.0,60
2019,18,0,27141,J.B. Holmes,294.3,17366.6,59
2019,19,0,32102,Rickie Fowler,294.0,16756.6,57
2019,20,0,25804,Bubba Watson,293.8,10283.7,35
2019,21,0,33948,Byeong Hun An,293.7,20263.4,69
2019,22,0,35617,Martin Trainer,293.2,28149.4,96
2019,23,0,29484,Peter Uihlein,293.0,24029.6,82
2019,24,0,39954,Cody Gribble,292.6,27500.9,94
2019,24,0,32333,Kevin Tway,292.6,22826.6,78
2019,26,0,49960,Sepp Straka,292.5,29537.7,101
2019,27,0,21209,Sergio Garcia,292.4,12571.4,43
2019,28,0,47959,Bryson DeChambeau,292.3,16662.5,57
2019,29,0,30946,Alex Prugh,292.0,28328.0,97
2019,30,0,47856,Seth Reeves,291.8,23634.5,81
2019,31,0,27095,Nick Watney,291.6,33244.6,114
2019,32,0,34099,Harris English,291.4,35255.1,121
2019,33,0,22405,Justin Rose,290.7,9884.3,34
2019,33,0,47347,Adam Schenk,290.7,39247.1,135
2019,35,0,48081,Xander Schauffele,290.6,8427.7,29
2019,36,0,27349,Alex Noren,290.5,16850.5,58
2019,37,0,32839,Hideki Matsuyama,290.4,24107.0,83
2019,38,0,33141,Keegan Bradley,290.1,17698.5,61
2019,39,0,33667,Carlos Ortiz,289.6,33598.5,116
2019,40,0,37189,Harold Varner III,289.4,21993.8,76
2019,41,0,34306,John Chin,289.1,16191.2,56
2019,42,0,36699,Patrick Rodgers,288.9,10978.5,38
2019,43,0,46970,Jon Rahm,288.8,8087.5,28
2019,44,0,33419,Cameron Tringale,288.6,35786.3,124
2019,45,0,29223,Sam Saunders,288.0,29948.1,104
2019,45,0,49964,Aaron Wise,288.0,17569.2,61
2019,47,0,29926,Danny Lee,287.7,33372.6,116
2019,48,0,39977,Max Homa,287.2,26418.6,92
2019,48,0,35461,Beau Hossler,287.2,38196.7,133
2019,50,0,35506,Mackenzie Hughes,287.1,41059.0,143
2019,51,0,30692,Scott Stallings,287.0,30996.6,108
2019,52,0,34563,Chesson Hadley,286.6,21495.3,75
2019,53,0,23320,Ryan Palmer,286.4,24059.0,84
2019,54,0,12716,Charley Hoffman,286.2,20895.0,73
2019,54,0,32139,Danny Willett,286.2,8298.7,29
2019,56,0,36852,Jim Knous,286.1,18308.8,64
2019,56,0,29518,Brendan Steele,286.1,37477.6,131
2019,58,0,34264,Hudson Swafford,286.0,21165.1,74
2019,59,0,40009,Dominic Bozzelli,285.9,23160.8,81
2019,59,0,21961,Charles Howell III,285.9,25157.1,88
2019,61,0,46402,Talor Gooch,285.7,24003.0,84
2019,62,0,35421,Brandon Harkins,285.5,34825.5,122
2019,63,0,37340,Chase Wright,285.3,30530.2,107
2019,64,0,35450,Patrick Cantlay,285.2,13688.3,48
2019,65,0,46523,Joey Garber,285.1,28220.8,99
2019,65,0,27936,Martin Laird,285.1,39914.5,140
2019,65,0,48822,Sebastián Muñoz,285.1,30504.5,107
2019,68,0,29970,Dylan Frittelli,284.6,36992.3,130
2019,69,0,30911,Tommy Fleetwood,284.2,11366.6,40
2019,69,0,28252,Seamus Power,284.2,31258.6,110
2019,71,0,24781,Hunter Mahan,283.9,20723.6,73
2019,72,0,45486,Joaquin Niemann,283.8,42284.0,149
2019,72,0,33448,Justin Thomas,283.8,16178.2,57
2019,74,0,33486,Roger Sloan,283.7,36033.2,127
2019,75,0,49766,Hank Lebioda,283.4,27488.7,97
2019,76,0,34363,Tyrrell Hatton,283.0,9338.4,33
2019,76,0,27974,Sung Kang,283.0,20094.7,71
2019,78,0,36799,Stephan Jaeger,282.9,25180.2,89
2019,78,0,32757,Patton Kizzire,282.9,19805.9,70
2019,80,0,24924,Bill Haas,282.6,29387.4,104
2019,81,0,39997,Corey Conners,282.5,25426.8,90
2019,82,0,25632,Jimmy Walker,282.4,28237.3,100
2019,83,0,27330,Josh Teater,282.2,32166.4,114
2019,84,0,24502,Adam Scott,282.1,5924.1,21
2019,85,0,35732,Wes Roach,281.9,27910.2,99
2019,85,0,39324,J.J. Spaun,281.9,29035.2,103
2019,87,0,28259,Sangmoon Bae,281.3,23632.2,84
2019,88,0,40026,Daniel Berger,281.1,31207.3,111
2019,89,0,32640,Troy Merritt,280.6,24410.0,87
2019,89,0,27214,Kevin Streelman,280.6,30023.1,107
2019,91,0,26300,Matt Jones,280.5,25524.3,91
2019,92,0,34021,Bud Cauley,280.3,35874.4,128
2019,93,0,29268,Bronson Burgoon,280.2,23255.0,83
2019,94,0,39971,Sungjae Im,280.1,53491.3,191
2019,95,0,25364,Paul Casey,279.9,12876.3,46
2019,96,0,34466,Peter Malnati,279.8,44495.6,159
2019,97,0,37380,Curtis Luck,279.6,25726.7,92
2019,98,0,33418,Shawn Stefani,279.3,22620.9,81
2019,99,0,30191,Julián Etulain,279.1,18421.6,66
2019,99,0,26851,Marc Leishman,279.1,13398.9,48
2019,99,0,35449,Adam Long,279.1,27909.7,100
2019,99,0,47993,Denny McCarthy,279.1,29309.9,105
2019,99,0,25493,Nick Taylor,279.1,39908.0,143
2019,104,0,25818,Scott Piercy,278.9,19802.8,71
2019,104,0,47128,Richy Werenski,278.9,40999.4,147
2019,106,0,49298,Kramer Hickok,278.8,31507.0,113
2019,107,0,25572,Graeme McDowell,278.6,15878.8,57
2019,108,0,25900,Lucas Glover,278.5,28404.0,102
2019,109,0,49771,J.T. Poston,278.4,33135.1,119
2019,110,0,33399,Adam Hadwin,278.0,20294.6,73
2019,111,0,29420,Billy Horschel,277.8,21109.5,76
2019,112,0,24361,Pat Perez,277.6,14714.8,53
2019,113,0,27895,Jonas Blixt,276.9,34333.1,124
2019,113,0,31646,Emiliano Grillo,276.9,20212.7,73
2019,113,0,37455,Si Woo Kim,276.9,20211.7,73
2019,113,0,34046,Jordan Spieth,276.9,14677.2,53
2019,117,0,25198,Francesco Molinari,276.8,13287.3,48
2019,118,0,39975,Michael Kim,276.4,16858.6,61
2019,119,0,29479,Scott Brown,276.3,38684.4,140
2019,119,0,25686,Jason Dufner,276.3,23209.5,84
2019,119,0,32150,Michael Thompson,276.3,28456.7,103
2019,122,0,35532,Tom Hoge,276.0,41129.7,149
2019,123,0,34076,Joel Dahmen,275.5,25618.8,93
2019,123,0,28775,Nate Lashley,275.5,27826.7,101
2019,125,0,21528,Henrik Stenson,275.4,5231.9,19
2019,126,0,37275,Sam Ryder,275.3,31106.5,113
2019,126,0,34431,Robert Streb,275.3,25878.9,94
2019,128,0,30978,Kiradech Aphibarnrat,275.1,11555.1,42
2019,128,0,24925,Jonathan Byrd,275.1,15681.8,57
2019,128,0,27644,Brian Harman,275.1,28884.3,105
2019,128,0,26329,Louis Oosthuizen,275.1,9077.7,33
2019,132,0,26499,Rafa Cabrera Bello,274.8,10717.6,39
2019,133,0,27963,Chris Stroud,274.7,26648.0,97
2019,134,0,35891,Cameron Smith,274.6,13728.5,50
2019,135,0,49303,Anders Albertson,274.5,29371.1,107
2019,136,0,34360,Patrick Reed,274.4,26620.3,97
2019,137,0,23353,J.J. Henry,274.2,23306.2,85
2019,138,0,22371,Aaron Baddeley,273.8,15878.3,58
2019,138,0,29535,Brice Garnett,273.8,34220.7,125
2019,140,0,46435,Austin Cook,273.6,25169.1,92
2019,141,0,29974,Branden Grace,273.5,11759.4,43
2019,141,0,32791,K.H. Lee,273.5,36922.0,135
2019,143,0,27958,Ryan Blaum,273.1,34682.3,127
2019,143,0,6522,Ernie Els,273.1,10104.7,37
2019,145,0,27556,Ted Potter Jr.,272.9,29204.1,107
2019,145,0,40115,Adam Svensson,272.9,27014.2,99
2019,147,0,45609,Tyler Duncan,272.8,36008.1,132
2019,148,0,39327,Ben Silverman,272.6,34897.0,128
2019,149,0,29221,Webb Simpson,272.3,15794.3,58
2019,150,0,31557,Jim Herman,271.4,17643.2,65
2019,151,0,19846,Brian Gay,271.0,23037.9,85
2019,151,0,28679,Fabián Gómez,271.0,29814.1,110
2019,153,0,35879,Kelly Kraft,270.8,28710.1,106
2019,153,0,31420,Anirban Lahiri,270.8,28973.4,107
2019,155,0,29478,Kevin Kisner,270.3,22436.2,83
2019,156,0,45526,Abraham Ancer,269.9,23482.2,87
2019,156,0,32200,Roberto Castro,269.9,34008.2,126
2019,156,0,29908,C.T. Pan,269.9,14576.5,54
2019,156,0,23325,Vaughn Taylor,269.9,27534.0,102
2019,160,0,23108,Matt Kuchar,269.8,16728.6,62
2019,161,0,27649,Brandt Snedeker,269.5,27755.2,103
2019,162,0,23621,Rory Sabbatini,269.4,32331.7,120
2019,163,0,33122,Russell Knox,269.0,22330.5,83
2019,163,0,33410,Andrew Landry,269.0,29588.3,110
2019,165,0,24024,Zach Johnson,268.7,19349.2,72
2019,166,0,20572,Rod Pampling,268.3,24952.4,93
2019,166,0,32058,José de Jesús Rodríguez,268.3,22271.3,83
2019,168,0,26758,David Hearn,268.0,16347.9,61
2019,168,0,37454,Whee Kim,268.0,22240.4,83
2019,170,0,40098,Matt Fitzpatrick,267.5,11771.2,44
2019,171,0,21731,Freddie Jacobson,267.3,23256.7,87
2019,172,0,26476,Chez Reavie,267.0,18689.0,70
2019,173,0,20472,Alex Cejka,266.8,15740.8,59
2019,173,0,35376,Roberto Díaz,266.8,30685.9,115
2019,175,0,47990,Kyle Jones,266.2,33005.5,124
2019,176,0,30786,Brady Schnell,266.1,20222.3,76
2019,177,0,25396,Kevin Na,265.4,10614.7,40
2019,178,0,31560,Brian Stuard,264.6,21430.9,81
2019,179,0,34098,Russell Henley,264.2,28529.9,108
2019,180,0,30110,Kyle Stanley,263.9,25338.6,96
2019,181,0,24138,Ian Poulter,263.8,10286.7,39
2019,182,0,34256,Andrew Putnam,263.1,12364.2,47
2019,183,0,32816,Satoshi Kodaira,262.2,15471.4,59
2019,184,0,26951,Johnson Wagner,261.9,18332.7,70
2019,185,0,26596,Ryan Moore,257.6,31679.6,123
2019,186,0,19803,Ryan Armour,257.2,28296.0,110
2019,187,0,10809,Jim Furyk,257.1,17479.6,68
2019,188,0,34261,Scott Langley,251.3,25630.7,102
2018,1,0,28237,Rory McIlroy,305.6,11611.3,38
2018,2,0,50526,Tom Lovelady,302.6,18461.1,61
2018,3,0,27129,Luke List,301.1,18666.3,62
2018,4,0,30925,Dustin Johnson,301.0,12341.6,41
2018,5,0,46601,Trey Mullinax,300.4,14417.7,48
2018,6,0,46970,Jon Rahm,299.9,11095.0,37
2018,7,0,36689,Brooks Koepka,299.6,11983.9,40
2018,8,0,29725,Tony Finau,298.5,18504.2,62
2018,9,0,31323,Gary Woodland,297.4,15465.8,52
2018,10,0,28089,Jason Day,295.6,11528.3,39
2018,11,0,25804,Bubba Watson,295.5,15072.4,51
2018,12,0,39546,Keith Mitchell,295.4,19789.4,67
2018,13,0,1810,Phil Mickelson,295.2,14167.3,48
2018,13,0,34213,Grayson Murray,295.2,14758.3,50
2018,15,0,47959,Bryson DeChambeau,294.2,17065.7,58
2018,16,0,30944,Jason Kokrak,293.7,22318.1,76
2018,17,0,22405,Justin Rose,293.5,10567.5,36
2018,18,0,37189,Harold Varner III,293.1,17584.4,60
2018,19,0,33948,Byeong Hun An,292.2,16069.1,55
2018,19,0,27141,J.B. Holmes,292.2,16069.8,55
2018,21,0,32366,Kevin Chappell,291.9,14009.3,48
2018,21,0,8793,Tiger Woods,291.9,10798.8,37
2018,23,0,32102,Rickie Fowler,291.5,11075.9,38
2018,24,0,24358,Robert Garrigus,291.3,16605.7,57
2018,25,0,48081,Xander Schauffele,291.0,16589.0,57
2018,26,0,29484,Peter Uihlein,290.8,13669.1,47
2018,27,0,36699,Patrick Rodgers,290.3,15965.8,55
2018,28,0,35421,Brandon Harkins,290.0,18267.6,63
2018,29,0,32333,Kevin Tway,289.5,19396.8,67
2018,30,0,27095,Nick Watney,289.3,20542.5,71
2018,31,0,27064,Jhonattan Vegas,289.2,13883.9,48
2018,32,0,32839,Hideki Matsuyama,289.1,11563.6,40
2018,33,0,30911,Tommy Fleetwood,288.2,12106.2,42
2018,34,0,34099,Harris English,288.0,17853.5,62
2018,35,0,33448,Justin Thomas,287.6,14093.6,49
2018,36,0,26331,Charl Schwartzel,287.4,8045.9,28
2018,37,0,25198,Francesco Molinari,286.8,12331.5,43
2018,38,0,47125,Matt Atkins,286.7,9462.6,33
2018,39,0,35450,Patrick Cantlay,286.5,16043.3,56
2018,40,0,24502,Adam Scott,286.3,13169.5,46
2018,41,0,29518,Brendan Steele,285.8,11719.0,41
2018,42,0,24140,Sean O'Hair,285.4,13699.3,48
2018,43,0,39954,Cody Gribble,285.3,12552.8,44
2018,44,0,28252,Seamus Power,285.1,16536.7,58
2018,45,0,29223,Sam Saunders,285.0,15104.2,53
2018,46,0,23320,Ryan Palmer,284.9,13388.4,47
2018,47,0,26300,Matt Jones,284.7,11671.9,41
2018,47,0,26851,Marc Leishman,284.7,15657.6,55
2018,49,0,33141,Keegan Bradley,284.5,19060.7,67
2018,50,0,34363,Tyrrell Hatton,284.2,7389.2,26
2018,51,0,25364,Paul Casey,284.0,9656.4,34
2018,52,0,47993,Denny McCarthy,283.7,11348.0,40
2018,52,0,30692,Scott Stallings,283.7,19578.2,69
2018,54,0,46402,Talor Gooch,283.5,13040.2,46
2018,55,0,29268,Bronson Burgoon,283.3,13030.1,46
2018,55,0,27936,Martin Laird,283.3,14731.3,52
2018,57,0,34563,Chesson Hadley,283.2,21808.9,77
2018,57,0,34264,Hudson Swafford,283.2,11329.3,40
2018,59,0,35461,Beau Hossler,283.0,20938.3,74
2018,59,0,47347,Adam Schenk,283.0,16411.9,58
2018,61,0,34021,Bud Cauley,282.8,10180.5,36
2018,61,0,49771,J.T. Poston,282.8,14423.1,51
2018,61,0,35891,Cameron Smith,282.8,12441.3,44
2018,61,0,49964,Aaron Wise,282.8,16966.6,60
2018,65,0,12716,Charley Hoffman,282.4,14401.1,51
2018,66,0,26329,Louis Oosthuizen,282.3,11009.6,39
2018,67,0,34360,Patrick Reed,282.2,12983.0,46
2018,68,0,32757,Patton Kizzire,282.1,18336.9,65
2018,69,0,33204,Shane Lowry,282.0,11562.3,41
2018,70,0,39997,Corey Conners,281.8,20287.2,72
2018,70,0,24924,Bill Haas,281.8,12679.6,45
2018,72,0,32448,James Hahn,281.7,16337.5,58
2018,72,0,24781,Hunter Mahan,281.7,13522.6,48
2018,74,0,20157,Retief Goosen,281.6,9574.1,34
2018,74,0,29461,Jamie Lovemark,281.6,17460.1,62
2018,74,0,21528,Henrik Stenson,281.6,4505.5,16
2018,77,0,25632,Jimmy Walker,281.5,13232.1,47
2018,78,0,28307,Matt Every,281.3,14344.3,51
2018,79,0,27974,Sung Kang,280.9,12920.3,46
2018,79,0,27349,Alex Noren,280.9,9831.8,35
2018,81,0,29420,Billy Horschel,280.7,19368.4,69
2018,82,0,33418,Shawn Stefani,280.6,13467.6,48
2018,83,0,36799,Stephan Jaeger,280.2,14848.5,53
2018,83,0,32254,Xinjun Zhang,280.2,13171.7,47
2018,85,0,27214,Kevin Streelman,279.9,20153.9,72
2018,86,0,21961,Charles Howell III,279.8,17906.6,64
2018,87,0,28500,Martin Flores,279.7,17341.4,62
2018,88,0,34046,Jordan Spieth,279.6,15378.4,55
2018,89,0,40009,Dominic Bozzelli,279.5,13697.7,49
2018,89,0,29485,Brett Stegmaier,279.5,12299.3,44
2018,91,0,35506,Mackenzie Hughes,279.4,16484.9,59
2018,92,0,46501,Ollie Schniederjans,279.3,15359.9,55
2018,93,0,35310,Lanto Griffin,279.2,12565.3,45
2018,94,0,25900,Lucas Glover,278.9,10876.0,39
2018,95,0,29974,Branden Grace,278.4,8630.1,31
2018,96,0,22371,Aaron Baddeley,278.2,16416.7,59
2018,97,0,34076,Joel Dahmen,278.1,18357.0,66
2018,97,0,33419,Cameron Tringale,278.1,12236.7,44
2018,99,0,33399,Adam Hadwin,277.7,14164.3,51
2018,100,0,24361,Pat Perez,277.6,10550.0,38
2018,101,0,32150,Michael Thompson,277.3,14417.0,52
2018,102,0,35545,Blayne Barber,277.2,13580.6,49
2018,103,0,40026,Daniel Berger,277.1,13579.8,49
2018,104,0,29535,Brice Garnett,277.0,17451.8,63
2018,105,0,31646,Emiliano Grillo,276.8,17990.5,65
2018,105,0,32816,Satoshi Kodaira,276.8,7196.3,26
2018,107,0,23353,J.J. Henry,276.6,14105.5,51
2018,107,0,29926,Danny Lee,276.6,17699.8,64
2018,107,0,29908,C.T. Pan,276.6,18255.8,66
2018,107,0,47287,Ethan Tracy,276.6,11617.5,42
2018,111,0,28775,Nate Lashley,276.4,8567.5,31
2018,112,0,27895,Jonas Blixt,276.2,11875.8,43
2018,112,0,24925,Jonathan Byrd,276.2,11601.7,42
2018,112,0,25686,Jason Dufner,276.2,11598.4,42
2018,115,0,22056,Cameron Percy,276.1,9939.7,36
2018,116,0,20229,Stewart Cink,275.5,16532.7,60
2018,116,0,31420,Anirban Lahiri,275.5,16253.6,59
2018,116,0,39324,J.J. Spaun,275.5,15705.3,57
2018,119,0,45526,Abraham Ancer,275.1,21186.2,77
2018,120,0,30978,Kiradech Aphibarnrat,275.0,6876.0,25
2018,121,0,37275,Sam Ryder,274.9,15670.0,57
2018,122,0,25818,Scott Piercy,274.8,13463.6,49
2018,123,0,32640,Troy Merritt,274.5,18119.6,66
2018,123,0,23621,Rory Sabbatini,274.5,18667.8,68
2018,125,0,37338,Zecheng Dou,273.9,7941.7,29
2018,125,0,30110,Kyle Stanley,273.9,14792.4,54
2018,127,0,25493,Nick Taylor,273.8,17795.7,65
2018,128,0,46435,Austin Cook,273.7,21619.9,79
2018,129,0,29221,Webb Simpson,273.5,18053.5,66
2018,129,0,47128,Richy Werenski,273.5,17503.8,64
2018,131,0,39328,Conrad Shindler,273.4,7380.5,27
2018,131,0,28132,Tyrone Van Aswegen,273.4,17772.5,65
2018,133,0,35532,Tom Hoge,273.0,20750.9,76
2018,134,0,32876,Martin Piller,272.6,16353.9,60
2018,134,0,34256,Andrew Putnam,272.6,17716.5,65
2018,136,0,33410,Andrew Landry,272.2,17422.4,64
2018,137,0,27963,Chris Stroud,271.9,13050.8,48
2018,138,0,29479,Scott Brown,271.8,17670.1,65
2018,139,0,39975,Michael Kim,271.5,10317.8,38
2018,139,0,34466,Peter Malnati,271.5,17918.5,66
2018,141,0,26499,Rafa Cabrera Bello,271.3,9767.2,36
2018,142,0,27644,Brian Harman,271.1,14909.1,55
2018,143,0,25572,Graeme McDowell,271.0,11112.2,41
2018,144,0,37278,Nicholas Lindheim,270.9,13545.7,50
2018,144,0,27649,Brandt Snedeker,270.9,15712.7,58
2018,146,0,27556,Ted Potter Jr.,270.8,18414.9,68
2018,147,0,30926,Chris Kirk,270.7,22464.5,83
2018,148,0,37454,Whee Kim,270.5,15149.3,56
2018,149,0,39327,Ben Silverman,270.3,16217.4,60
2018,149,0,34431,Robert Streb,270.3,14864.2,55
2018,151,0,45609,Tyler Duncan,269.8,16458.9,61
2018,152,0,33413,Ben Martin,269.6,14825.7,55
2018,153,0,24024,Zach Johnson,269.5,15633.4,58
2018,153,0,37455,Si Woo Kim,269.5,16980.3,63
2018,155,0,25396,Kevin Na,269.2,15615.6,58
2018,156,0,29478,Kevin Kisner,269.1,14530.6,54
2018,156,0,31202,William McGirt,269.1,18028.7,67
2018,158,0,27958,Ryan Blaum,269.0,15600.3,58
2018,159,0,34409,David Lingmerth,268.8,16125.2,60
2018,160,0,24846,Ricky Barnes,268.5,8054.8,30
2018,160,0,28679,Fabián Gómez,268.5,16379.0,61
2018,160,0,34098,Russell Henley,268.5,10469.8,39
2018,163,0,26758,David Hearn,268.4,12078.2,45
2018,164,0,35544,Andrew Yun,267.8,7497.9,28
2018,165,0,23108,Matt Kuchar,267.6,14716.3,55
2018,166,0,35879,Kelly Kraft,267.3,17374.4,65
2018,166,0,27942,Rob Oppenheim,267.3,12561.4,47
2018,168,0,12510,Chad Campbell,267.2,12025.4,45
2018,169,0,26476,Chez Reavie,266.9,10943.8,41
2018,170,0,31416,Derek Fathauer,266.1,14898.9,56
2018,170,0,34174,John Huh,266.1,18363.3,69
2018,170,0,33122,Russell Knox,266.1,17028.4,64
2018,173,0,25892,Steve Wheatcroft,266.0,9843.5,37
2018,174,0,20472,Alex Cejka,265.8,14085.9,53
2018,175,0,48084,Wesley Bryan,265.4,9025.2,34
2018,176,0,26951,Johnson Wagner,264.9,11922.6,45
2018,177,0,24138,Ian Poulter,264.6,10850.4,41
2018,178,0,23325,Vaughn Taylor,264.4,16659.6,63
2018,179,0,29222,Billy Hurley III,263.9,13988.3,53
2018,180,0,26596,Ryan Moore,263.5,15285.3,58
2018,181,0,34358,Jonathan Randolph,263.0,14729.2,56
2018,182,0,25240,D.A. Points,262.1,9698.4,37
2018,183,0,19846,Brian Gay,261.5,20917.3,80
2018,184,0,23541,Ben Crane,260.7,11209.7,43
2018,185,0,25834,Daniel Summerhays,260.6,8601.1,33
2018,186,0,35376,Roberto Díaz,260.5,13546.2,52
2018,187,0,31560,Brian Stuard,260.1,19770.2,76
2018,188,0,40058,Zac Blair,259.8,10651.7,41
2018,189,0,20593,Greg Chalmers,259.6,9606.0,37
2018,190,0,20572,Rod Pampling,259.0,10620.6,41
2018,191,0,19803,Ryan Armour,257.5,22400.4,87
2018,192,0,22582,Kyle Thompson,255.6,7668.5,30
2018,193,0,10809,Jim Furyk,249.8,8243.9,33
2017,1,0,28237,Rory McIlroy,305.1,7933.0,26
2017,2,0,28420,Ryan Brehm,304.7,8226.6,27
2017,3,0,46550,Brandon Hagy,304.4,15831.3,52
2017,4,0,35300,Andrew Loupe,302.8,11202.7,37
2017,5,0,46601,Trey Mullinax,301.2,18070.7,60
2017,6,0,27141,J.B. Holmes,300.6,10521.0,35
2017,7,0,27129,Luke List,300.4,19522.9,65
2017,8,0,31323,Gary Woodland,299.9,14095.3,47
2017,9,0,46970,Jon Rahm,299.8,14991.6,50
2017,10,0,36689,Brooks Koepka,298.0,11622.9,39
2017,11,0,29725,Tony Finau,297.7,21138.4,71
2017,12,0,33448,Justin Thomas,296.8,13948.6,47
2017,13,0,24358,Robert Garrigus,296.7,15131.2,51
2017,14,0,30944,Jason Kokrak,296.5,18678.9,63
2017,14,0,34213,Grayson Murray,296.5,16601.4,56
2017,16,0,30925,Dustin Johnson,296.3,11557.6,39
2017,17,0,48081,Xander Schauffele,296.0,13021.9,44
2017,18,0,28089,Jason Day,294.7,12377.0,42
2017,19,0,46440,Smylie Kaufman,294.4,16484.3,56
2017,20,0,29461,Jamie Lovemark,294.2,15004.3,51
2017,21,0,23497,Tag Ridings,293.8,11753.9,40
2017,22,0,36699,Patrick Rodgers,293.5,12915.1,44
2017,23,0,27064,Jhonattan Vegas,293.2,13195.1,45
2017,24,0,34099,Harris English,293.0,16112.3,55
2017,25,0,21209,Sergio Garcia,292.8,9370.4,32
2017,26,0,32366,Kevin Chappell,292.6,14627.6,50
2017,26,0,34264,Hudson Swafford,292.6,15801.1,54
2017,28,0,23320,Ryan Palmer,292.4,10818.0,37
2017,29,0,24502,Adam Scott,291.7,7584.9,26
2017,30,0,29289,S.Y. Noh,291.3,18349.2,63
2017,31,0,32333,Kevin Tway,291.0,13675.2,47
2017,32,0,33141,Keegan Bradley,290.8,20065.0,69
2017,32,0,27095,Nick Watney,290.8,15412.4,53
2017,34,0,33204,Shane Lowry,290.7,6105.2,21
2017,35,0,27974,Sung Kang,289.3,17357.3,60
2017,36,0,28252,Seamus Power,289.1,12431.3,43
2017,36,0,37189,Harold Varner III,289.1,19368.6,67
2017,38,0,26851,Marc Leishman,288.8,15593.9,54
2017,39,0,22405,Justin Rose,288.5,11251.8,39
2017,40,0,26300,Matt Jones,288.2,11817.7,41
2017,40,0,30692,Scott Stallings,288.2,14411.6,50
2017,42,0,32839,Hideki Matsuyama,288.1,12388.7,43
2017,43,0,39954,Cody Gribble,288.0,14400.8,50
2017,44,0,25804,Bubba Watson,287.9,10076.2,35
2017,45,0,25632,Jimmy Walker,287.2,9476.8,33
2017,46,0,46732,Rick Lamb,286.9,9469.2,33
2017,47,0,1810,Phil Mickelson,286.7,15193.5,53
2017,48,0,47959,Bryson DeChambeau,286.4,15749.4,55
2017,48,0,28307,Matt Every,286.4,14035.3,49
2017,50,0,33948,Byeong Hun An,286.3,12596.2,44
2017,51,0,40009,Dominic Bozzelli,285.7,12857.9,45
2017,51,0,28500,Martin Flores,285.7,16285.2,57
2017,51,0,32102,Rickie Fowler,285.7,14287.4,50
2017,54,0,40026,Daniel Berger,285.5,14273.5,50
2017,54,0,24140,Sean O'Hair,285.5,13420.2,47
2017,56,0,29518,Brendan Steele,285.4,15410.4,54
2017,57,0,27936,Martin Laird,285.1,12830.6,45
2017,57,0,24781,Hunter Mahan,285.1,14254.8,50
2017,59,0,46501,Ollie Schniederjans,285.0,11685.1,41
2017,60,0,46443,Brian Campbell,284.7,10249.1,36
2017,61,0,12716,Charley Hoffman,284.4,19336.7,68
2017,61,0,31420,Anirban Lahiri,284.4,10805.5,38
2017,63,0,35450,Patrick Cantlay,283.9,8802.0,31
2017,64,0,48822,Sebastián Muñoz,283.8,9366.5,33
2017,65,0,27436,Graham DeLaet,283.7,15318.4,54
2017,66,0,32448,James Hahn,283.3,17846.1,63
2017,66,0,26329,Louis Oosthuizen,283.3,9632.1,34
2017,66,0,26331,Charl Schwartzel,283.3,9347.6,33
2017,69,0,25818,Scott Piercy,283.1,11890.7,42
2017,70,0,23353,J.J. Henry,283.0,17826.3,63
2017,70,0,34360,Patrick Reed,283.0,16415.3,58
2017,72,0,29420,Billy Horschel,282.6,16956.1,60
2017,72,0,29926,Danny Lee,282.6,16109.7,57
2017,74,0,39324,J.J. Spaun,282.2,16083.9,57
